Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,gnndp,xdp,tdp,gnnedp,predp,preedp,gnnlr,prelr,hiddim,batch_size
cora_runyn96h8ak_NCN_hyperb14vqey5,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.0,0.7,0.2,0.0,0.05,0.0,0.0001,0.001,64,1024
cora_runyn96h8ak_NCN_hyperhyqblnzq,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.0,0.7,0.2,0.0,0.05,0.0,0.0001,0.0001,64,1024
cora_runyn96h8ak_NCN_hyperqfhh2547,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.0,0.7,0.2,0.0,0.05,0.0,0.001,0.001,64,2048
cora_runyn96h8ak_NCN_hyperir1gdil6,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.0,0.7,0.2,0.0,0.05,0.0,0.001,0.0001,64,2048
cora_runyn96h8ak_NCN_hyperae0okf73,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.0,0.7,0.2,0.0,0.05,0.0,0.0001,0.001,64,2048
cora_runyn96h8ak_NCN_hypermhk9sn4r,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.0,0.7,0.2,0.0,0.05,0.0,0.0001,0.0001,64,2048
cora_runyn96h8ak_NCN_hypert46f1n4p,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.0,0.7,0.2,0.0,0.05,0.4,0.001,0.001,64,256
cora_runyn96h8ak_NCN_hyperbqoys5in,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.0,0.7,0.2,0.0,0.05,0.4,0.001,0.0001,64,256
cora_runyn96h8ak_NCN_hyperpd4jomfx,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.0,0.7,0.2,0.0,0.05,0.4,0.0001,0.001,64,256
cora_runyn96h8ak_NCN_hyper966k0wu2,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.0,0.7,0.2,0.0,0.05,0.4,0.0001,0.0001,64,256
cora_runyn96h8ak_NCN_hyperyxcrtt9o,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.0,0.7,0.2,0.0,0.05,0.4,0.001,0.001,64,512
cora_runyn96h8ak_NCN_hyper6lwob6ay,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.0,0.7,0.2,0.0,0.05,0.4,0.001,0.0001,64,512
cora_runyn96h8ak_NCN_hypervlbm8su8,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.0,0.7,0.2,0.0,0.05,0.4,0.0001,0.001,64,512
cora_runyn96h8ak_NCN_hyperj5ywymgk,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.0,0.7,0.2,0.0,0.05,0.4,0.0001,0.0001,64,512
cora_runyn96h8ak_NCN_hyper8undzfhu,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.0,0.7,0.2,0.0,0.05,0.4,0.001,0.001,64,1024
cora_runyn96h8ak_NCN_hyper4mil2vfg,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.0,0.7,0.2,0.0,0.05,0.4,0.001,0.0001,64,1024
cora_runyn96h8ak_NCN_hyperd5x63vdh,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.0,0.7,0.2,0.0,0.05,0.4,0.0001,0.001,64,1024
cora_runyn96h8ak_NCN_hyper3vipvmg9,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.0,0.7,0.2,0.0,0.05,0.4,0.0001,0.0001,64,1024
cora_runyn96h8ak_NCN_hyperp7qvo0nl,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.0,0.7,0.2,0.0,0.05,0.4,0.001,0.001,64,2048
