Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,gnndp,xdp,tdp,gnnedp,predp,preedp,gnnlr,prelr,hiddim,batch_size
pwc_small_runzn7fjguh_NCN_hyper3fr7spec,0.0,70.0,70.0,95.0,100.0,100.0,49.44,0.0,70.0,70.0,95.0,100.0,100.0,77.0,75.07,75.0,0.0,0.0,0.0,0.0,0.05,0.1,0.001,0.0001,64,512
pwc_small_runzn7fjguh_NCN_hyperohtrid44,0.0,70.0,70.0,95.0,100.0,100.0,49.44,0.0,70.0,70.0,95.0,100.0,100.0,77.0,75.07,75.0,0.0,0.0,0.0,0.0,0.05,0.1,0.0001,0.001,64,512
pwc_small_runzn7fjguh_NCN_hyperljftj9ym,0.0,70.0,70.0,95.0,100.0,100.0,49.44,0.0,70.0,70.0,95.0,100.0,100.0,77.0,75.07,75.0,0.0,0.0,0.0,0.0,0.05,0.1,0.0001,0.0001,64,512
pwc_small_runzn7fjguh_NCN_hyper69skpbpp,0.0,70.0,70.0,95.0,100.0,100.0,49.44,0.0,70.0,70.0,95.0,100.0,100.0,77.0,75.07,75.0,0.0,0.0,0.0,0.0,0.05,0.1,0.001,0.001,64,1024
pwc_small_runzn7fjguh_NCN_hyperwve423x5,0.0,70.0,70.0,95.0,100.0,100.0,49.44,0.0,70.0,70.0,95.0,100.0,100.0,77.0,75.07,75.0,0.0,0.0,0.0,0.0,0.05,0.1,0.001,0.0001,64,1024
pwc_small_runzn7fjguh_NCN_hyperj2gdt7me,0.0,70.0,70.0,95.0,100.0,100.0,49.44,0.0,70.0,70.0,95.0,100.0,100.0,77.0,75.07,75.0,0.0,0.0,0.0,0.0,0.05,0.1,0.0001,0.001,64,1024
pwc_small_runzn7fjguh_NCN_hyperbcdojcct,0.0,70.0,70.0,95.0,100.0,100.0,49.44,0.0,70.0,70.0,95.0,100.0,100.0,77.0,75.07,75.0,0.0,0.0,0.0,0.0,0.05,0.1,0.0001,0.0001,64,1024
pwc_small_runzn7fjguh_NCN_hyperwpd88wo4,0.0,70.0,70.0,95.0,100.0,100.0,49.44,0.0,70.0,70.0,95.0,100.0,100.0,77.0,75.07,75.0,0.0,0.0,0.0,0.0,0.05,0.1,0.001,0.001,64,2048
pwc_small_runzn7fjguh_NCN_hyper3wuurc7p,0.0,70.0,70.0,95.0,100.0,100.0,49.44,0.0,70.0,70.0,95.0,100.0,100.0,77.0,75.07,75.0,0.0,0.0,0.0,0.0,0.05,0.1,0.001,0.0001,64,2048
pwc_small_runzn7fjguh_NCN_hyper71js4j84,0.0,70.0,70.0,95.0,100.0,100.0,49.44,0.0,70.0,70.0,95.0,100.0,100.0,77.0,75.07,75.0,0.0,0.0,0.0,0.0,0.05,0.1,0.0001,0.001,64,2048
