Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,gnndp,xdp,tdp,gnnedp,predp,preedp,gnnlr,prelr,hiddim,batch_size
cora_runo8sjdsmj_NCN_hyperj7g1mna9,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.0,0.0,0.05,0.4,0.0001,0.0001,64,512
cora_runo8sjdsmj_NCN_hyperh19t954r,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.0,0.0,0.05,0.4,0.001,0.001,64,1024
cora_runo8sjdsmj_NCN_hyperg1nhj0bv,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.0,0.0,0.05,0.4,0.001,0.0001,64,1024
cora_runo8sjdsmj_NCN_hyper62o600bi,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.0,0.0,0.05,0.4,0.0001,0.001,64,1024
cora_runo8sjdsmj_NCN_hyperr4tpv1le,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.0,0.0,0.05,0.4,0.0001,0.0001,64,1024
cora_runo8sjdsmj_NCN_hyperw00gw7tr,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.0,0.0,0.05,0.4,0.001,0.001,64,2048
cora_runo8sjdsmj_NCN_hypersahzaafh,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.0,0.0,0.05,0.4,0.001,0.0001,64,2048
cora_runo8sjdsmj_NCN_hyperj1eaphpt,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.0,0.0,0.05,0.4,0.0001,0.001,64,2048
cora_runo8sjdsmj_NCN_hyperox762wnv,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.0,0.0,0.05,0.4,0.0001,0.0001,64,2048
cora_runo8sjdsmj_NCN_hyper8bldtjtm,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.0,0.0,0.001,0.001,64,256
cora_runo8sjdsmj_NCN_hyperak0b9dsp,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.0,0.0,0.001,0.0001,64,256
cora_runo8sjdsmj_NCN_hyperzlu1zpow,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.0,0.0,0.0001,0.001,64,256
cora_runo8sjdsmj_NCN_hyperpihdvyda,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.0,0.0,0.0001,0.0001,64,256
cora_runo8sjdsmj_NCN_hyperh3ow0hmz,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.0,0.0,0.001,0.001,64,512
cora_runo8sjdsmj_NCN_hyperdf0q20wl,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.0,0.0,0.001,0.0001,64,512
cora_runo8sjdsmj_NCN_hyperrqu09gx0,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.0,0.0,0.0001,0.001,64,512
cora_runo8sjdsmj_NCN_hyper7bqvovzy,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.0,0.0,0.0001,0.0001,64,512
cora_runo8sjdsmj_NCN_hyperiulk3vs8,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.0,0.0,0.001,0.001,64,1024
cora_runo8sjdsmj_NCN_hyper06lrihir,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.0,0.0,0.001,0.0001,64,1024
cora_runo8sjdsmj_NCN_hypery8jwkkwu,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.0,0.0,0.0001,0.001,64,1024
cora_runo8sjdsmj_NCN_hyper54n49yrk,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.0,0.0,0.0001,0.0001,64,1024
cora_runo8sjdsmj_NCN_hyperjc4upskf,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.0,0.0,0.001,0.001,64,2048
cora_runo8sjdsmj_NCN_hyper631yxxy5,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.0,0.0,0.001,0.0001,64,2048
cora_runo8sjdsmj_NCN_hyperzf0ertwn,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.0,0.0,0.0001,0.001,64,2048
cora_runo8sjdsmj_NCN_hyper8xbfqy5w,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.0,0.0,0.0001,0.0001,64,2048
cora_runo8sjdsmj_NCN_hyperzteopgg0,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.0,0.4,0.001,0.001,64,256
cora_runo8sjdsmj_NCN_hypergasn1cfn,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.0,0.4,0.001,0.0001,64,256
cora_runo8sjdsmj_NCN_hypert0mqurhz,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.0,0.4,0.0001,0.001,64,256
cora_runo8sjdsmj_NCN_hypertj5c82e6,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.0,0.4,0.0001,0.0001,64,256
cora_runo8sjdsmj_NCN_hypergo5wx21f,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.0,0.4,0.001,0.001,64,512
cora_runo8sjdsmj_NCN_hyperp63u13og,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.0,0.4,0.001,0.0001,64,512
cora_runo8sjdsmj_NCN_hyper2j9bqy6o,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.0,0.4,0.0001,0.001,64,512
cora_runo8sjdsmj_NCN_hyperilt1zmio,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.0,0.4,0.0001,0.0001,64,512
cora_runo8sjdsmj_NCN_hyperkwyvfc4x,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.0,0.4,0.001,0.001,64,1024
cora_runo8sjdsmj_NCN_hyper7g0s935s,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.0,0.4,0.001,0.0001,64,1024
cora_runo8sjdsmj_NCN_hypers6lbq92z,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.0,0.4,0.0001,0.001,64,1024
cora_runo8sjdsmj_NCN_hypercnbtsxsa,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.0,0.4,0.0001,0.0001,64,1024
cora_runo8sjdsmj_NCN_hyper8xmtj1qe,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.0,0.4,0.001,0.001,64,2048
cora_runo8sjdsmj_NCN_hypera3ebg2vd,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.0,0.4,0.001,0.0001,64,2048
cora_runo8sjdsmj_NCN_hypers82ovz2v,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.0,0.4,0.0001,0.001,64,2048
cora_runo8sjdsmj_NCN_hyperuj00h9u1,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.0,0.4,0.0001,0.0001,64,2048
cora_runo8sjdsmj_NCN_hyperkdpkisvn,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.05,0.0,0.001,0.001,64,256
cora_runo8sjdsmj_NCN_hyperszdgwyxg,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.05,0.0,0.001,0.0001,64,256
cora_runo8sjdsmj_NCN_hyper41jsai4n,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.05,0.0,0.0001,0.001,64,256
cora_runo8sjdsmj_NCN_hyperyb0nb83e,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.05,0.0,0.0001,0.0001,64,256
cora_runo8sjdsmj_NCN_hyperfgm44wl3,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.05,0.0,0.001,0.001,64,512
cora_runo8sjdsmj_NCN_hyperenryan6f,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.05,0.0,0.001,0.0001,64,512
cora_runo8sjdsmj_NCN_hyper9v7zs2zg,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.05,0.0,0.0001,0.001,64,512
cora_runo8sjdsmj_NCN_hyper59i94ip6,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.05,0.0,0.0001,0.0001,64,512
cora_runo8sjdsmj_NCN_hyperuj7pyckv,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.05,0.0,0.001,0.001,64,1024
cora_runo8sjdsmj_NCN_hyper5v5qn4m5,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.05,0.0,0.001,0.0001,64,1024
cora_runo8sjdsmj_NCN_hyperj081rv6s,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.05,0.0,0.0001,0.001,64,1024
cora_runo8sjdsmj_NCN_hyperk6zspq06,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.05,0.0,0.0001,0.0001,64,1024
cora_runo8sjdsmj_NCN_hyper5d3ya0bf,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.05,0.0,0.001,0.001,64,2048
cora_runo8sjdsmj_NCN_hyperbuwixx1x,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.05,0.0,0.001,0.0001,64,2048
cora_runo8sjdsmj_NCN_hyperrlwovk2k,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.05,0.0,0.0001,0.001,64,2048
cora_runo8sjdsmj_NCN_hypera7cn3ska,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.05,0.0,0.0001,0.0001,64,2048
cora_runo8sjdsmj_NCN_hyperhhbdh88e,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.05,0.4,0.001,0.001,64,256
cora_runo8sjdsmj_NCN_hyperictoimsg,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.05,0.4,0.001,0.0001,64,256
cora_runo8sjdsmj_NCN_hyper30ypjnl3,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.05,0.4,0.0001,0.001,64,256
cora_runo8sjdsmj_NCN_hyper935ecsz7,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.05,0.4,0.0001,0.0001,64,256
cora_runo8sjdsmj_NCN_hyperxdbdeod3,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.05,0.4,0.001,0.001,64,512
cora_runo8sjdsmj_NCN_hyperha6sbt0g,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.05,0.4,0.001,0.0001,64,512
cora_runo8sjdsmj_NCN_hyper7jr91wla,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.05,0.4,0.0001,0.001,64,512
cora_runo8sjdsmj_NCN_hyper9lrj35t2,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.05,0.4,0.0001,0.0001,64,512
cora_runo8sjdsmj_NCN_hyperb1qxvmdd,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.05,0.4,0.001,0.001,64,1024
cora_runo8sjdsmj_NCN_hyperb72jtbow,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.05,0.4,0.001,0.0001,64,1024
cora_runo8sjdsmj_NCN_hyperzycomuhk,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.05,0.4,0.0001,0.001,64,1024
cora_runo8sjdsmj_NCN_hypervenxevo5,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.05,0.4,0.0001,0.0001,64,1024
cora_runo8sjdsmj_NCN_hyper4efe5web,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.05,0.4,0.001,0.001,64,2048
cora_runo8sjdsmj_NCN_hyper58ndaw2z,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.05,0.4,0.001,0.0001,64,2048
cora_runo8sjdsmj_NCN_hypergq74qan0,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.05,0.4,0.0001,0.001,64,2048
cora_runo8sjdsmj_NCN_hyperctnvafey,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.0,0.2,0.0,0.05,0.4,0.0001,0.0001,64,2048
cora_runo8sjdsmj_NCN_hyperr925gj05,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.3,0.0,0.0,0.0,0.0,0.001,0.001,64,256
cora_runo8sjdsmj_NCN_hypercfgiv9hm,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.3,0.0,0.0,0.0,0.0,0.001,0.0001,64,256
cora_runo8sjdsmj_NCN_hyperrxnx1u0e,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.3,0.0,0.0,0.0,0.0,0.0001,0.001,64,256
cora_runo8sjdsmj_NCN_hyper1i5iyszn,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.3,0.0,0.0,0.0,0.0,0.0001,0.0001,64,256
cora_runo8sjdsmj_NCN_hyperhi07fjwg,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.3,0.0,0.0,0.0,0.0,0.001,0.001,64,512
cora_runo8sjdsmj_NCN_hypermjasfcya,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.3,0.0,0.0,0.0,0.0,0.001,0.0001,64,512
cora_runo8sjdsmj_NCN_hyperizvvm1a1,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.3,0.0,0.0,0.0,0.0,0.0001,0.001,64,512
cora_runo8sjdsmj_NCN_hyper6wymockv,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.3,0.0,0.0,0.0,0.0,0.0001,0.0001,64,512
cora_runo8sjdsmj_NCN_hyperp9x92ukq,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.3,0.0,0.0,0.0,0.0,0.001,0.001,64,1024
cora_runo8sjdsmj_NCN_hyperdiqp2fz5,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.3,0.0,0.0,0.0,0.0,0.001,0.0001,64,1024
cora_runo8sjdsmj_NCN_hyperkz0qp82d,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.3,0.0,0.0,0.0,0.0,0.0001,0.001,64,1024
cora_runo8sjdsmj_NCN_hypervlebmply,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.3,0.0,0.0,0.0,0.0,0.0001,0.0001,64,1024
cora_runo8sjdsmj_NCN_hyperfja30zv7,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.3,0.0,0.0,0.0,0.0,0.001,0.001,64,2048
cora_runo8sjdsmj_NCN_hyper9syk1qns,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.3,0.0,0.0,0.0,0.0,0.001,0.0001,64,2048
cora_runo8sjdsmj_NCN_hyperukkeqem5,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.3,0.0,0.0,0.0,0.0,0.0001,0.001,64,2048
cora_runo8sjdsmj_NCN_hyperugf05gj6,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.3,0.0,0.0,0.0,0.0,0.0001,0.0001,64,2048
cora_runo8sjdsmj_NCN_hyperkvza3ido,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.3,0.0,0.0,0.0,0.4,0.001,0.001,64,256
cora_runo8sjdsmj_NCN_hypert0egdg87,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.3,0.0,0.0,0.0,0.4,0.001,0.0001,64,256
cora_runo8sjdsmj_NCN_hyper8rslmz6e,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.3,0.0,0.0,0.0,0.4,0.0001,0.001,64,256
cora_runo8sjdsmj_NCN_hyper4i5hofat,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.3,0.0,0.0,0.0,0.4,0.0001,0.0001,64,256
cora_runo8sjdsmj_NCN_hyperat65jr0p,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.3,0.0,0.0,0.0,0.4,0.001,0.001,64,512
cora_runo8sjdsmj_NCN_hyperx139chye,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.3,0.0,0.0,0.0,0.4,0.001,0.0001,64,512
cora_runo8sjdsmj_NCN_hyperjd9norpc,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.3,0.0,0.0,0.0,0.4,0.0001,0.001,64,512
cora_runo8sjdsmj_NCN_hyper5ryeacf2,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.3,0.0,0.0,0.0,0.4,0.0001,0.0001,64,512
cora_runo8sjdsmj_NCN_hyperjp0f1qup,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.3,0.0,0.0,0.0,0.4,0.001,0.001,64,1024
cora_runo8sjdsmj_NCN_hyperm7nj2sds,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.3,0.0,0.0,0.0,0.4,0.001,0.0001,64,1024
cora_runo8sjdsmj_NCN_hyper0w7g5is5,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.3,0.0,0.0,0.0,0.4,0.0001,0.001,64,1024
cora_runo8sjdsmj_NCN_hyperin8b5cau,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.3,0.0,0.0,0.0,0.4,0.0001,0.0001,64,1024
cora_runo8sjdsmj_NCN_hyper3ps6gec1,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.3,0.0,0.0,0.0,0.4,0.001,0.001,64,2048
cora_runo8sjdsmj_NCN_hypergz70ofpk,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.3,0.0,0.0,0.0,0.4,0.001,0.0001,64,2048
cora_runo8sjdsmj_NCN_hyper6c7zrkp2,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.3,0.0,0.0,0.0,0.4,0.0001,0.001,64,2048
cora_runo8sjdsmj_NCN_hyper9tbj1mpb,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.3,0.0,0.0,0.0,0.4,0.0001,0.0001,64,2048
cora_runo8sjdsmj_NCN_hyperqb55lz5n,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.3,0.0,0.0,0.05,0.0,0.001,0.001,64,256
cora_runo8sjdsmj_NCN_hyperuq1xmgir,46.64,50.99,72.33,85.77,95.26,98.02,49.56,46.64,50.99,72.33,85.77,95.26,98.02,96.4,96.82,89.53,0.2,0.3,0.0,0.0,0.05,0.0,0.001,0.0001,64,256
