Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,gnndp,xdp,tdp,gnnedp,predp,preedp,gnnlr,prelr,hiddim,batch_size
arxiv_2023_runeojwwdl2_NCN_hyperghwkhjra,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.37,98.11,93.79,0.0,0.0,0.2,0.0,0.05,0.0,0.001,0.0001,64,256
arxiv_2023_runeojwwdl2_NCN_hyper8fabdk4t,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.37,98.11,93.79,0.0,0.0,0.2,0.0,0.05,0.0,0.0001,0.001,64,256
arxiv_2023_runeojwwdl2_NCN_hyperlnt1ic8h,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.37,98.11,93.79,0.0,0.0,0.2,0.0,0.05,0.0,0.0001,0.0001,64,256
arxiv_2023_runeojwwdl2_NCN_hyperh4dahh9z,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.37,98.11,93.79,0.0,0.0,0.2,0.0,0.05,0.0,0.001,0.001,64,512
arxiv_2023_runeojwwdl2_NCN_hyperedsr2b5f,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.37,98.11,93.79,0.0,0.0,0.2,0.0,0.05,0.0,0.001,0.0001,64,512
arxiv_2023_runeojwwdl2_NCN_hypertx8t664w,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.37,98.11,93.79,0.0,0.0,0.2,0.0,0.05,0.0,0.0001,0.001,64,512
arxiv_2023_runeojwwdl2_NCN_hyperrp37jx1j,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.37,98.11,93.79,0.0,0.0,0.2,0.0,0.05,0.0,0.0001,0.0001,64,512
arxiv_2023_runeojwwdl2_NCN_hyperi3jigb56,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.37,98.11,93.79,0.0,0.0,0.2,0.0,0.05,0.0,0.001,0.001,64,1024
arxiv_2023_runeojwwdl2_NCN_hyperw64in6r9,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.37,98.11,93.79,0.0,0.0,0.2,0.0,0.05,0.0,0.001,0.0001,64,1024
arxiv_2023_runeojwwdl2_NCN_hyper0ovk4000,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.37,98.11,93.79,0.0,0.0,0.2,0.0,0.05,0.0,0.0001,0.001,64,1024
arxiv_2023_runeojwwdl2_NCN_hypervrquikoy,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.37,98.11,93.79,0.0,0.0,0.2,0.0,0.05,0.0,0.0001,0.0001,64,1024
arxiv_2023_runeojwwdl2_NCN_hyperp43jezq5,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.37,98.11,93.79,0.0,0.0,0.2,0.0,0.05,0.0,0.001,0.001,64,2048
arxiv_2023_runeojwwdl2_NCN_hyper93tk4ivb,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.37,98.11,93.79,0.0,0.0,0.2,0.0,0.05,0.0,0.001,0.0001,64,2048
arxiv_2023_runeojwwdl2_NCN_hyperb53ndtbl,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.37,98.11,93.79,0.0,0.0,0.2,0.0,0.05,0.0,0.0001,0.001,64,2048
arxiv_2023_runeojwwdl2_NCN_hyper58hlky46,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.37,98.11,93.79,0.0,0.0,0.2,0.0,0.05,0.0,0.0001,0.0001,64,2048
arxiv_2023_runeojwwdl2_NCN_hyper3zo9xrx2,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.44,98.11,93.79,0.0,0.0,0.2,0.0,0.05,0.4,0.001,0.001,64,256
arxiv_2023_runeojwwdl2_NCN_hyper2jgibj8c,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.44,98.11,93.79,0.0,0.0,0.2,0.0,0.05,0.4,0.001,0.0001,64,256
arxiv_2023_runeojwwdl2_NCN_hyperdxg8ilm2,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.44,98.11,93.79,0.0,0.0,0.2,0.0,0.05,0.4,0.0001,0.001,64,256
arxiv_2023_runeojwwdl2_NCN_hyperg7b8ozum,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.44,98.11,93.79,0.0,0.0,0.2,0.0,0.05,0.4,0.0001,0.0001,64,256
arxiv_2023_runeojwwdl2_NCN_hyperuall520p,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.44,98.11,93.79,0.0,0.0,0.2,0.0,0.05,0.4,0.001,0.001,64,512
arxiv_2023_runeojwwdl2_NCN_hyperztl0uxky,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.44,98.11,93.79,0.0,0.0,0.2,0.0,0.05,0.4,0.001,0.0001,64,512
arxiv_2023_runeojwwdl2_NCN_hyper4lgpjc3y,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.44,98.11,93.79,0.0,0.0,0.2,0.0,0.05,0.4,0.0001,0.001,64,512
arxiv_2023_runeojwwdl2_NCN_hyperb8ewfvlv,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.44,98.11,93.79,0.0,0.0,0.2,0.0,0.05,0.4,0.0001,0.0001,64,512
arxiv_2023_runeojwwdl2_NCN_hypern0qfyfn7,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.44,98.11,93.79,0.0,0.0,0.2,0.0,0.05,0.4,0.001,0.001,64,1024
arxiv_2023_runeojwwdl2_NCN_hypertb7ma5a2,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.44,98.11,93.79,0.0,0.0,0.2,0.0,0.05,0.4,0.001,0.0001,64,1024
arxiv_2023_runeojwwdl2_NCN_hyperwvx0s124,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.44,98.11,93.79,0.0,0.0,0.2,0.0,0.05,0.4,0.0001,0.001,64,1024
arxiv_2023_runeojwwdl2_NCN_hyperit0rf2kk,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.44,98.11,93.79,0.0,0.0,0.2,0.0,0.05,0.4,0.0001,0.0001,64,1024
arxiv_2023_runeojwwdl2_NCN_hyperjmgvz0x5,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.44,98.11,93.79,0.0,0.0,0.2,0.0,0.05,0.4,0.001,0.001,64,2048
arxiv_2023_runeojwwdl2_NCN_hyper0re74ggc,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.44,98.11,93.79,0.0,0.0,0.2,0.0,0.05,0.4,0.001,0.0001,64,2048
arxiv_2023_runeojwwdl2_NCN_hyperioxqnkv9,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.44,98.11,93.79,0.0,0.0,0.2,0.0,0.05,0.4,0.0001,0.001,64,2048
arxiv_2023_runeojwwdl2_NCN_hyper5egxb7lm,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.44,98.11,93.79,0.0,0.0,0.2,0.0,0.05,0.4,0.0001,0.0001,64,2048
arxiv_2023_runeojwwdl2_NCN_hyper2ipc91pi,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.44,98.11,93.79,0.0,0.3,0.0,0.0,0.0,0.0,0.001,0.001,64,256
arxiv_2023_runeojwwdl2_NCN_hypernd28af7r,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.44,98.11,93.79,0.0,0.3,0.0,0.0,0.0,0.0,0.001,0.0001,64,256
arxiv_2023_runeojwwdl2_NCN_hypercey3skfw,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.44,98.11,94.26,0.0,0.3,0.0,0.0,0.0,0.0,0.0001,0.001,64,256
arxiv_2023_runeojwwdl2_NCN_hyperuh4obxdv,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.44,98.11,94.26,0.0,0.3,0.0,0.0,0.0,0.0,0.0001,0.0001,64,256
arxiv_2023_runeojwwdl2_NCN_hyperv2knsywc,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.44,98.11,94.26,0.0,0.3,0.0,0.0,0.0,0.0,0.001,0.001,64,512
arxiv_2023_runeojwwdl2_NCN_hyperivchob5k,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.44,98.11,94.26,0.0,0.3,0.0,0.0,0.0,0.0,0.001,0.0001,64,512
arxiv_2023_runeojwwdl2_NCN_hyper2zciwfsb,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.35,98.22,94.26,0.0,0.3,0.0,0.0,0.0,0.0,0.0001,0.001,64,512
arxiv_2023_runeojwwdl2_NCN_hypern6156gz4,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.35,98.22,94.26,0.0,0.3,0.0,0.0,0.0,0.0,0.0001,0.0001,64,512
arxiv_2023_runeojwwdl2_NCN_hyperf4i1gryj,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.35,98.22,94.26,0.0,0.3,0.0,0.0,0.0,0.0,0.001,0.001,64,1024
arxiv_2023_runeojwwdl2_NCN_hyperajw026n3,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.35,98.22,94.26,0.0,0.3,0.0,0.0,0.0,0.0,0.001,0.0001,64,1024
arxiv_2023_runeojwwdl2_NCN_hypergjt6ds3m,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.44,98.22,94.26,0.0,0.3,0.0,0.0,0.0,0.0,0.0001,0.001,64,1024
arxiv_2023_runeojwwdl2_NCN_hyper8d0ymdt6,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.44,98.22,94.26,0.0,0.3,0.0,0.0,0.0,0.0,0.0001,0.0001,64,1024
arxiv_2023_runeojwwdl2_NCN_hyperlqdv7kln,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.44,98.22,94.26,0.0,0.3,0.0,0.0,0.0,0.0,0.001,0.001,64,2048
arxiv_2023_runeojwwdl2_NCN_hyperyemb9ewc,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.44,98.22,94.26,0.0,0.3,0.0,0.0,0.0,0.0,0.001,0.0001,64,2048
arxiv_2023_runeojwwdl2_NCN_hyperneo27i34,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.44,98.22,94.26,0.0,0.3,0.0,0.0,0.0,0.0,0.0001,0.001,64,2048
arxiv_2023_runeojwwdl2_NCN_hyperzwejfqjt,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.44,98.22,94.26,0.0,0.3,0.0,0.0,0.0,0.0,0.0001,0.0001,64,2048
arxiv_2023_runeojwwdl2_NCN_hyper37gfufkc,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.44,98.22,94.26,0.0,0.3,0.0,0.0,0.0,0.4,0.001,0.001,64,256
arxiv_2023_runeojwwdl2_NCN_hyperigi918d1,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.44,98.22,94.26,0.0,0.3,0.0,0.0,0.0,0.4,0.001,0.0001,64,256
arxiv_2023_runeojwwdl2_NCN_hyperpt1poix3,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.44,98.22,94.26,0.0,0.3,0.0,0.0,0.0,0.4,0.0001,0.001,64,256
arxiv_2023_runeojwwdl2_NCN_hyper4evt6ubs,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.44,98.22,94.26,0.0,0.3,0.0,0.0,0.0,0.4,0.0001,0.0001,64,256
arxiv_2023_runeojwwdl2_NCN_hyperep3fzjtu,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.44,98.22,94.26,0.0,0.3,0.0,0.0,0.0,0.4,0.001,0.001,64,512
arxiv_2023_runeojwwdl2_NCN_hyperqamt1ukh,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.44,98.22,94.26,0.0,0.3,0.0,0.0,0.0,0.4,0.001,0.0001,64,512
arxiv_2023_runeojwwdl2_NCN_hyperokx3fmwe,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.44,98.22,94.26,0.0,0.3,0.0,0.0,0.0,0.4,0.0001,0.001,64,512
arxiv_2023_runeojwwdl2_NCN_hyper25vzlj5o,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.44,98.22,94.26,0.0,0.3,0.0,0.0,0.0,0.4,0.0001,0.0001,64,512
arxiv_2023_runeojwwdl2_NCN_hyperf24cy0x1,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.44,98.22,94.26,0.0,0.3,0.0,0.0,0.0,0.4,0.001,0.001,64,1024
arxiv_2023_runeojwwdl2_NCN_hyperu3al1ssq,13.31,53.05,63.83,78.19,87.69,94.08,29.04,13.31,53.05,63.83,78.19,87.69,94.08,98.44,98.22,94.26,0.0,0.3,0.0,0.0,0.0,0.4,0.001,0.0001,64,1024
arxiv_2023_runeojwwdl2_NCN_hyperoih1icn9,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.0,0.0,0.0,0.4,0.0001,0.001,64,1024
arxiv_2023_runeojwwdl2_NCN_hyperl0pkgu78,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.0,0.0,0.0,0.4,0.0001,0.0001,64,1024
arxiv_2023_runeojwwdl2_NCN_hypermo16ps2y,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.0,0.0,0.0,0.4,0.001,0.001,64,2048
arxiv_2023_runeojwwdl2_NCN_hyperbf9jn82f,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.0,0.0,0.0,0.4,0.001,0.0001,64,2048
arxiv_2023_runeojwwdl2_NCN_hyperz9rz9blm,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.0,0.0,0.0,0.4,0.0001,0.001,64,2048
arxiv_2023_runeojwwdl2_NCN_hypergl7vfriy,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.0,0.0,0.0,0.4,0.0001,0.0001,64,2048
arxiv_2023_runeojwwdl2_NCN_hyperyn76ezch,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.0,0.0,0.05,0.0,0.001,0.001,64,256
arxiv_2023_runeojwwdl2_NCN_hypervd3ut9c7,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.0,0.0,0.05,0.0,0.001,0.0001,64,256
arxiv_2023_runeojwwdl2_NCN_hyperl6atbqfy,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.0,0.0,0.05,0.0,0.0001,0.001,64,256
arxiv_2023_runeojwwdl2_NCN_hyperuf4svmhg,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.0,0.0,0.05,0.0,0.0001,0.0001,64,256
arxiv_2023_runeojwwdl2_NCN_hyper7ibnm2x8,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.0,0.0,0.05,0.0,0.001,0.001,64,512
arxiv_2023_runeojwwdl2_NCN_hyperwh0dvygv,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.0,0.0,0.05,0.0,0.001,0.0001,64,512
arxiv_2023_runeojwwdl2_NCN_hyper7y56ow6k,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.0,0.0,0.05,0.0,0.0001,0.001,64,512
arxiv_2023_runeojwwdl2_NCN_hyperi9e96vhw,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.0,0.0,0.05,0.0,0.0001,0.0001,64,512
arxiv_2023_runeojwwdl2_NCN_hyper4ilq7b0w,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.0,0.0,0.05,0.0,0.001,0.001,64,1024
arxiv_2023_runeojwwdl2_NCN_hyperbgmgamtf,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.0,0.0,0.05,0.0,0.001,0.0001,64,1024
arxiv_2023_runeojwwdl2_NCN_hyperki6u3ait,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.0,0.0,0.05,0.0,0.0001,0.001,64,1024
arxiv_2023_runeojwwdl2_NCN_hyperyruh6zci,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.0,0.0,0.05,0.0,0.0001,0.0001,64,1024
arxiv_2023_runeojwwdl2_NCN_hyperolb582b2,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.0,0.0,0.05,0.0,0.001,0.001,64,2048
arxiv_2023_runeojwwdl2_NCN_hyper1j70rmrz,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.0,0.0,0.05,0.0,0.001,0.0001,64,2048
arxiv_2023_runeojwwdl2_NCN_hyperueglc5t9,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.0,0.0,0.05,0.0,0.0001,0.001,64,2048
arxiv_2023_runeojwwdl2_NCN_hyperrbotaqxd,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.0,0.0,0.05,0.0,0.0001,0.0001,64,2048
arxiv_2023_runeojwwdl2_NCN_hyperj7ncijxb,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.0,0.0,0.05,0.4,0.001,0.001,64,256
arxiv_2023_runeojwwdl2_NCN_hyperz3i2if0f,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.0,0.0,0.05,0.4,0.001,0.0001,64,256
arxiv_2023_runeojwwdl2_NCN_hypery0xe3t2t,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.0,0.0,0.05,0.4,0.0001,0.001,64,256
arxiv_2023_runeojwwdl2_NCN_hyperkypbeer8,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.0,0.0,0.05,0.4,0.0001,0.0001,64,256
arxiv_2023_runeojwwdl2_NCN_hyperik59cabk,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.0,0.0,0.05,0.4,0.001,0.001,64,512
arxiv_2023_runeojwwdl2_NCN_hyperjldt4oji,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.0,0.0,0.05,0.4,0.001,0.0001,64,512
arxiv_2023_runeojwwdl2_NCN_hyperlyo2p5l6,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.0,0.0,0.05,0.4,0.0001,0.001,64,512
arxiv_2023_runeojwwdl2_NCN_hyperqo8a0sdy,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.0,0.0,0.05,0.4,0.0001,0.0001,64,512
arxiv_2023_runeojwwdl2_NCN_hypergt8a63zj,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.0,0.0,0.05,0.4,0.001,0.001,64,1024
arxiv_2023_runeojwwdl2_NCN_hyperip3ti14u,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.0,0.0,0.05,0.4,0.001,0.0001,64,1024
arxiv_2023_runeojwwdl2_NCN_hyperpg5bidhk,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.0,0.0,0.05,0.4,0.0001,0.001,64,1024
arxiv_2023_runeojwwdl2_NCN_hyper2maroks6,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.0,0.0,0.05,0.4,0.0001,0.0001,64,1024
arxiv_2023_runeojwwdl2_NCN_hypers62m6cgp,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.0,0.0,0.05,0.4,0.001,0.001,64,2048
arxiv_2023_runeojwwdl2_NCN_hyperuqo55nbk,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.0,0.0,0.05,0.4,0.001,0.0001,64,2048
arxiv_2023_runeojwwdl2_NCN_hyperi1h5qs2c,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.0,0.0,0.05,0.4,0.0001,0.001,64,2048
arxiv_2023_runeojwwdl2_NCN_hypere1zmu8x8,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.0,0.0,0.05,0.4,0.0001,0.0001,64,2048
arxiv_2023_runeojwwdl2_NCN_hyper4br2jijl,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.2,0.0,0.0,0.0,0.001,0.001,64,256
arxiv_2023_runeojwwdl2_NCN_hyper88lpzhe0,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.2,0.0,0.0,0.0,0.001,0.0001,64,256
arxiv_2023_runeojwwdl2_NCN_hyper2c3gtnlb,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.2,0.0,0.0,0.0,0.0001,0.001,64,256
arxiv_2023_runeojwwdl2_NCN_hyper3pbm6tou,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.2,0.0,0.0,0.0,0.0001,0.0001,64,256
arxiv_2023_runeojwwdl2_NCN_hypervb6app5f,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.2,0.0,0.0,0.0,0.001,0.001,64,512
arxiv_2023_runeojwwdl2_NCN_hypereef70byz,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.2,0.0,0.0,0.0,0.001,0.0001,64,512
arxiv_2023_runeojwwdl2_NCN_hyperi7o6pgze,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.2,0.0,0.0,0.0,0.0001,0.001,64,512
arxiv_2023_runeojwwdl2_NCN_hyperovi3hkjr,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.2,0.0,0.0,0.0,0.0001,0.0001,64,512
arxiv_2023_runeojwwdl2_NCN_hypergzzypmnr,13.31,53.05,63.83,78.19,88.69,93.55,29.04,13.31,53.05,63.83,78.19,88.69,93.55,98.42,98.35,94.08,0.0,0.3,0.2,0.0,0.0,0.0,0.001,0.001,64,1024
