Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,gnndp,xdp,tdp,gnnedp,predp,preedp,gnnlr,prelr,hiddim,batch_size
pubmed_runlrsoyy2r_NCN_hyperj5w2pjp6,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.0,0.0,0.001,0.001,64,512
pubmed_runlrsoyy2r_NCN_hyperoxgyq8ch,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.0,0.0,0.001,0.0001,64,512
pubmed_runlrsoyy2r_NCN_hyperxvfzmpd1,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.0,0.0,0.0001,0.001,64,512
pubmed_runlrsoyy2r_NCN_hyperubyisnc9,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.0,0.0,0.0001,0.0001,64,512
pubmed_runlrsoyy2r_NCN_hyperhnbcqbuw,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.0,0.0,0.001,0.001,64,1024
pubmed_runlrsoyy2r_NCN_hyperk27bcqcc,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.0,0.0,0.001,0.0001,64,1024
pubmed_runlrsoyy2r_NCN_hyper3dcwqwjw,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.0,0.0,0.0001,0.001,64,1024
pubmed_runlrsoyy2r_NCN_hyperqz5re586,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.0,0.0,0.0001,0.0001,64,1024
pubmed_runlrsoyy2r_NCN_hyperaphci0xj,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.0,0.0,0.001,0.001,64,2048
pubmed_runlrsoyy2r_NCN_hyperedccytp7,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.0,0.0,0.001,0.0001,64,2048
pubmed_runlrsoyy2r_NCN_hyperwmi0is3m,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.0,0.0,0.0001,0.001,64,2048
pubmed_runlrsoyy2r_NCN_hyper8tlwnt3d,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.0,0.0,0.0001,0.0001,64,2048
pubmed_runlrsoyy2r_NCN_hypervf0tsor2,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.0,0.4,0.001,0.001,64,256
pubmed_runlrsoyy2r_NCN_hyperik4bzfir,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.0,0.4,0.001,0.0001,64,256
pubmed_runlrsoyy2r_NCN_hyperklzgh7it,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.0,0.4,0.0001,0.001,64,256
pubmed_runlrsoyy2r_NCN_hyper4oqxblqe,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.0,0.4,0.0001,0.0001,64,256
pubmed_runlrsoyy2r_NCN_hyperluqq3v5i,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.0,0.4,0.001,0.001,64,512
pubmed_runlrsoyy2r_NCN_hyper4lm4lc0a,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.0,0.4,0.001,0.0001,64,512
pubmed_runlrsoyy2r_NCN_hyperouiudddy,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.0,0.4,0.0001,0.001,64,512
pubmed_runlrsoyy2r_NCN_hyperan0yfrao,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.0,0.4,0.0001,0.0001,64,512
pubmed_runlrsoyy2r_NCN_hyperngzyn5qi,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.0,0.4,0.001,0.001,64,1024
pubmed_runlrsoyy2r_NCN_hyper9pmb44t0,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.0,0.4,0.001,0.0001,64,1024
pubmed_runlrsoyy2r_NCN_hyperijwbwmrm,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.0,0.4,0.0001,0.001,64,1024
pubmed_runlrsoyy2r_NCN_hyper9ms37v60,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.0,0.4,0.0001,0.0001,64,1024
pubmed_runlrsoyy2r_NCN_hyperdf1h0fhl,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.0,0.4,0.001,0.001,64,2048
pubmed_runlrsoyy2r_NCN_hyperfq5i9kvg,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.0,0.4,0.001,0.0001,64,2048
pubmed_runlrsoyy2r_NCN_hyperkwldfjj9,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.0,0.4,0.0001,0.001,64,2048
pubmed_runlrsoyy2r_NCN_hyperm3swx2l1,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.0,0.4,0.0001,0.0001,64,2048
pubmed_runlrsoyy2r_NCN_hyper8p47pf2d,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.05,0.0,0.001,0.001,64,256
pubmed_runlrsoyy2r_NCN_hypervp4uo0x5,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.05,0.0,0.001,0.0001,64,256
pubmed_runlrsoyy2r_NCN_hyper4icikv0w,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.05,0.0,0.0001,0.001,64,256
pubmed_runlrsoyy2r_NCN_hyper8f311fet,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.05,0.0,0.0001,0.0001,64,256
pubmed_runlrsoyy2r_NCN_hyperee9o9rsj,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.05,0.0,0.001,0.001,64,512
pubmed_runlrsoyy2r_NCN_hyper59vu702e,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.05,0.0,0.001,0.0001,64,512
pubmed_runlrsoyy2r_NCN_hyperer8syc8m,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.05,0.0,0.0001,0.001,64,512
pubmed_runlrsoyy2r_NCN_hyper7mhtpqy9,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.05,0.0,0.0001,0.0001,64,512
pubmed_runlrsoyy2r_NCN_hyperxjgmnixh,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.05,0.0,0.001,0.001,64,1024
pubmed_runlrsoyy2r_NCN_hyper5i5veh2u,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.05,0.0,0.001,0.0001,64,1024
pubmed_runlrsoyy2r_NCN_hypermjhjx7hm,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.05,0.0,0.0001,0.001,64,1024
pubmed_runlrsoyy2r_NCN_hyper8wxylv1d,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.05,0.0,0.0001,0.0001,64,1024
pubmed_runlrsoyy2r_NCN_hypera38viyx5,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.05,0.0,0.001,0.001,64,2048
pubmed_runlrsoyy2r_NCN_hyperc0e1qmvc,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.05,0.0,0.001,0.0001,64,2048
pubmed_runlrsoyy2r_NCN_hyperwxaa5zwk,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.05,0.0,0.0001,0.001,64,2048
pubmed_runlrsoyy2r_NCN_hyper4k20llzg,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.05,0.0,0.0001,0.0001,64,2048
pubmed_runlrsoyy2r_NCN_hypercmdoxn35,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.05,0.4,0.001,0.001,64,256
pubmed_runlrsoyy2r_NCN_hyperq65zgv0s,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.05,0.4,0.001,0.0001,64,256
pubmed_runlrsoyy2r_NCN_hyperdqyga4fd,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.05,0.4,0.0001,0.001,64,256
pubmed_runlrsoyy2r_NCN_hypercpe14kbl,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.05,0.4,0.0001,0.0001,64,256
pubmed_runlrsoyy2r_NCN_hyper5354sa6b,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.05,0.4,0.001,0.001,64,512
pubmed_runlrsoyy2r_NCN_hyperoyzr6f5j,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.05,0.4,0.001,0.0001,64,512
pubmed_runlrsoyy2r_NCN_hyper6uhzs1zp,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.05,0.4,0.0001,0.001,64,512
pubmed_runlrsoyy2r_NCN_hyperdwc5ptjj,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.05,0.4,0.0001,0.0001,64,512
pubmed_runlrsoyy2r_NCN_hyper64setpnx,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.05,0.4,0.001,0.001,64,1024
pubmed_runlrsoyy2r_NCN_hyperao3kxx4g,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.05,0.4,0.001,0.0001,64,1024
pubmed_runlrsoyy2r_NCN_hyperetwq1hgz,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.05,0.4,0.0001,0.001,64,1024
pubmed_runlrsoyy2r_NCN_hypertoyti2ku,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.05,0.4,0.0001,0.0001,64,1024
pubmed_runlrsoyy2r_NCN_hyper407k8g7f,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.05,0.4,0.001,0.001,64,2048
pubmed_runlrsoyy2r_NCN_hypermulx1xtq,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.05,0.4,0.001,0.0001,64,2048
pubmed_runlrsoyy2r_NCN_hyperif61i5h5,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.05,0.4,0.0001,0.001,64,2048
pubmed_runlrsoyy2r_NCN_hyperelf8ot1d,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.0,0.7,0.2,0.0,0.05,0.4,0.0001,0.0001,64,2048
pubmed_runlrsoyy2r_NCN_hyperesbtkc64,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.0,0.0,0.001,0.001,64,256
pubmed_runlrsoyy2r_NCN_hyperfpt3bwdh,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,64,256
pubmed_runlrsoyy2r_NCN_hyperwbzmr6d8,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.0,0.0,0.0001,0.001,64,256
pubmed_runlrsoyy2r_NCN_hyperhz6tizo7,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,64,256
pubmed_runlrsoyy2r_NCN_hyperzaim779i,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.0,0.0,0.001,0.001,64,512
pubmed_runlrsoyy2r_NCN_hypert96x1suk,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,64,512
pubmed_runlrsoyy2r_NCN_hypero9yczmxb,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.0,0.0,0.0001,0.001,64,512
pubmed_runlrsoyy2r_NCN_hyper6xlmy6yv,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,64,512
pubmed_runlrsoyy2r_NCN_hyperkco4wzfq,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.0,0.0,0.001,0.001,64,1024
pubmed_runlrsoyy2r_NCN_hyperhi9x4ibp,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,64,1024
pubmed_runlrsoyy2r_NCN_hyperinphchh4,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.0,0.0,0.0001,0.001,64,1024
pubmed_runlrsoyy2r_NCN_hyperl720mzqd,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,64,1024
pubmed_runlrsoyy2r_NCN_hyperjr8edan3,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.0,0.0,0.001,0.001,64,2048
pubmed_runlrsoyy2r_NCN_hyperj8okayil,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,64,2048
pubmed_runlrsoyy2r_NCN_hyper2pi0a4a8,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.0,0.0,0.0001,0.001,64,2048
pubmed_runlrsoyy2r_NCN_hyperwc18hbzq,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,64,2048
pubmed_runlrsoyy2r_NCN_hyperpke894kg,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.0,0.4,0.001,0.001,64,256
pubmed_runlrsoyy2r_NCN_hyperjd3lh7t1,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.0,0.4,0.001,0.0001,64,256
pubmed_runlrsoyy2r_NCN_hyper4qxjn4r3,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.0,0.4,0.0001,0.001,64,256
pubmed_runlrsoyy2r_NCN_hyper9hnfpanr,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.0,0.4,0.0001,0.0001,64,256
pubmed_runlrsoyy2r_NCN_hyper35i31d4i,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.0,0.4,0.001,0.001,64,512
pubmed_runlrsoyy2r_NCN_hyperhblvoyxc,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.0,0.4,0.001,0.0001,64,512
pubmed_runlrsoyy2r_NCN_hyper3nbc512l,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.0,0.4,0.0001,0.001,64,512
pubmed_runlrsoyy2r_NCN_hyperhtjm25ho,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.0,0.4,0.0001,0.0001,64,512
pubmed_runlrsoyy2r_NCN_hypercrwr1kvc,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.0,0.4,0.001,0.001,64,1024
pubmed_runlrsoyy2r_NCN_hyperg02ve6nl,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.0,0.4,0.001,0.0001,64,1024
pubmed_runlrsoyy2r_NCN_hypervlgfzlu6,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.0,0.4,0.0001,0.001,64,1024
pubmed_runlrsoyy2r_NCN_hyper3q3m1zzd,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.0,0.4,0.0001,0.0001,64,1024
pubmed_runlrsoyy2r_NCN_hypersis4mqfa,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.0,0.4,0.001,0.001,64,2048
pubmed_runlrsoyy2r_NCN_hyper3trxgwo6,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.0,0.4,0.001,0.0001,64,2048
pubmed_runlrsoyy2r_NCN_hyperxwm5vkxx,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.0,0.4,0.0001,0.001,64,2048
pubmed_runlrsoyy2r_NCN_hyperksihe7mc,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.0,0.4,0.0001,0.0001,64,2048
pubmed_runlrsoyy2r_NCN_hyper32v71k2w,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.05,0.0,0.001,0.001,64,256
pubmed_runlrsoyy2r_NCN_hypermel12dtu,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.05,0.0,0.001,0.0001,64,256
pubmed_runlrsoyy2r_NCN_hyper6uqx91wp,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.05,0.0,0.0001,0.001,64,256
pubmed_runlrsoyy2r_NCN_hypere0aofjgu,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.05,0.0,0.0001,0.0001,64,256
pubmed_runlrsoyy2r_NCN_hyperl56lfcwh,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.05,0.0,0.001,0.001,64,512
pubmed_runlrsoyy2r_NCN_hyperuillguwa,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.05,0.0,0.001,0.0001,64,512
pubmed_runlrsoyy2r_NCN_hyperigjcpyml,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.05,0.0,0.0001,0.001,64,512
pubmed_runlrsoyy2r_NCN_hyper14a9q0ps,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.05,0.0,0.0001,0.0001,64,512
pubmed_runlrsoyy2r_NCN_hyperes91xarp,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.05,0.0,0.001,0.001,64,1024
pubmed_runlrsoyy2r_NCN_hyperthxcoczb,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.05,0.0,0.001,0.0001,64,1024
pubmed_runlrsoyy2r_NCN_hypero88vkwxh,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.05,0.0,0.0001,0.001,64,1024
pubmed_runlrsoyy2r_NCN_hyper05lct7z8,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.05,0.0,0.0001,0.0001,64,1024
pubmed_runlrsoyy2r_NCN_hyper7u1uzp63,14.62,49.37,62.41,79.42,91.06,95.71,33.68,14.62,49.37,62.41,79.42,91.06,95.71,99.12,99.01,95.83,0.2,0.0,0.0,0.0,0.05,0.0,0.001,0.001,64,2048
