Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,hidden_channels,batch_size,lr,max_hash_hops,label_dropout,feature_dropout,sign_dropout
pwc_small_run8mljdctv_ELPH_hyper8nv496gj,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,1,0.1,0.5,0.7
pwc_small_run8mljdctv_ELPH_hyperb4o5uh2e,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,1,0.5,0.1,0.1
pwc_small_run8mljdctv_ELPH_hypersjhqxy7z,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,1,0.5,0.1,0.3
pwc_small_run8mljdctv_ELPH_hyperml0k6ea2,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,1,0.5,0.1,0.5
pwc_small_run8mljdctv_ELPH_hyperha60x6fi,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,1,0.5,0.1,0.7
pwc_small_run8mljdctv_ELPH_hypermum1ldhy,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,1,0.5,0.3,0.1
pwc_small_run8mljdctv_ELPH_hyper34dogmkf,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,1,0.5,0.3,0.3
pwc_small_run8mljdctv_ELPH_hyperzrnx047w,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,1,0.5,0.3,0.5
pwc_small_run8mljdctv_ELPH_hyperr7xkgt5v,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,1,0.5,0.3,0.7
pwc_small_run8mljdctv_ELPH_hypera339ax2c,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,1,0.5,0.5,0.1
pwc_small_run8mljdctv_ELPH_hyperx0w1xr87,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,1,0.5,0.5,0.3
pwc_small_run8mljdctv_ELPH_hypergvwbg2gl,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,1,0.5,0.5,0.5
pwc_small_run8mljdctv_ELPH_hyper4g5h6dmv,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,1,0.5,0.5,0.7
pwc_small_run8mljdctv_ELPH_hyperi9227kih,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,2,0.1,0.1,0.1
pwc_small_run8mljdctv_ELPH_hyperrfb8nja0,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,2,0.1,0.1,0.3
pwc_small_run8mljdctv_ELPH_hyperelguj6ax,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,2,0.1,0.1,0.5
pwc_small_run8mljdctv_ELPH_hyperrnrp5m0k,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,2,0.1,0.1,0.7
pwc_small_run8mljdctv_ELPH_hypermdppzf07,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,2,0.1,0.3,0.1
pwc_small_run8mljdctv_ELPH_hyper9eg0x96n,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,2,0.1,0.3,0.3
pwc_small_run8mljdctv_ELPH_hyper2vfdovha,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,2,0.1,0.3,0.5
pwc_small_run8mljdctv_ELPH_hyperk6n8gb4l,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,2,0.1,0.3,0.7
pwc_small_run8mljdctv_ELPH_hyperku1u8de7,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,2,0.1,0.5,0.1
pwc_small_run8mljdctv_ELPH_hypergwt3gnvd,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,2,0.1,0.5,0.3
pwc_small_run8mljdctv_ELPH_hyperzcxnjk87,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,2,0.1,0.5,0.5
pwc_small_run8mljdctv_ELPH_hyperataw3js9,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,2,0.1,0.5,0.7
pwc_small_run8mljdctv_ELPH_hypermh85svpj,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,2,0.5,0.1,0.1
pwc_small_run8mljdctv_ELPH_hyperf0mlap82,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,2,0.5,0.1,0.3
pwc_small_run8mljdctv_ELPH_hyper8hqzo91g,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,2,0.5,0.1,0.5
pwc_small_run8mljdctv_ELPH_hyper3eykzrsq,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,2,0.5,0.1,0.7
pwc_small_run8mljdctv_ELPH_hyperfkbch15v,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,2,0.5,0.3,0.1
pwc_small_run8mljdctv_ELPH_hypervpjtbc4n,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,2,0.5,0.3,0.3
pwc_small_run8mljdctv_ELPH_hyperzx4mteg1,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,2,0.5,0.3,0.5
pwc_small_run8mljdctv_ELPH_hyper3duko6yl,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,2,0.5,0.3,0.7
pwc_small_run8mljdctv_ELPH_hyper3w48y1ba,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,2,0.5,0.5,0.1
pwc_small_run8mljdctv_ELPH_hypermri6empf,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,2,0.5,0.5,0.3
pwc_small_run8mljdctv_ELPH_hyperaopqijpt,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,2,0.5,0.5,0.5
pwc_small_run8mljdctv_ELPH_hypera3m5ob3f,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,2,0.5,0.5,0.7
pwc_small_run8mljdctv_ELPH_hypermwpymows,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,3,0.1,0.1,0.1
pwc_small_run8mljdctv_ELPH_hyper1e5a8sc7,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,3,0.1,0.1,0.3
pwc_small_run8mljdctv_ELPH_hyperornkrqd5,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,3,0.1,0.1,0.5
pwc_small_run8mljdctv_ELPH_hyperojxrw4ux,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,3,0.1,0.1,0.7
pwc_small_run8mljdctv_ELPH_hyperctqzoh9i,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,3,0.1,0.3,0.1
pwc_small_run8mljdctv_ELPH_hypere60y15e8,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,3,0.1,0.3,0.3
pwc_small_run8mljdctv_ELPH_hyperahy2hkc5,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,3,0.1,0.3,0.5
pwc_small_run8mljdctv_ELPH_hypern7sz60jc,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,3,0.1,0.3,0.7
pwc_small_run8mljdctv_ELPH_hypernaufguo9,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,3,0.1,0.5,0.1
pwc_small_run8mljdctv_ELPH_hyper3jndfla4,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,3,0.1,0.5,0.3
pwc_small_run8mljdctv_ELPH_hyperj71i8lyo,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,3,0.1,0.5,0.5
pwc_small_run8mljdctv_ELPH_hyper8pcoa36b,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,3,0.1,0.5,0.7
pwc_small_run8mljdctv_ELPH_hyperpufyoqu0,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,3,0.5,0.1,0.1
pwc_small_run8mljdctv_ELPH_hypersw5ld30d,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,3,0.5,0.1,0.3
pwc_small_run8mljdctv_ELPH_hyper37tel5bi,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,3,0.5,0.1,0.5
pwc_small_run8mljdctv_ELPH_hyper3zrwo8co,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,3,0.5,0.1,0.7
pwc_small_run8mljdctv_ELPH_hypercyxfhokm,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,3,0.5,0.3,0.1
pwc_small_run8mljdctv_ELPH_hyper5zqvnx8p,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,3,0.5,0.3,0.3
pwc_small_run8mljdctv_ELPH_hyperbko5uu8t,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,3,0.5,0.3,0.5
pwc_small_run8mljdctv_ELPH_hyperj94v4kd5,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,3,0.5,0.3,0.7
pwc_small_run8mljdctv_ELPH_hyperi2ypuo31,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,3,0.5,0.5,0.1
pwc_small_run8mljdctv_ELPH_hypers9bk2ago,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,3,0.5,0.5,0.3
pwc_small_run8mljdctv_ELPH_hyperqvnaydm5,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,3,0.5,0.5,0.5
pwc_small_run8mljdctv_ELPH_hyperb6d8jvz3,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.001,3,0.5,0.5,0.7
pwc_small_run8mljdctv_ELPH_hyperhm64nau1,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,1,0.1,0.1,0.1
pwc_small_run8mljdctv_ELPH_hyperolmixhna,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,1,0.1,0.1,0.3
pwc_small_run8mljdctv_ELPH_hypernkb6yi36,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,1,0.1,0.1,0.5
pwc_small_run8mljdctv_ELPH_hyperhu8s1xxh,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,1,0.1,0.1,0.7
pwc_small_run8mljdctv_ELPH_hypersn5qxb3f,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,1,0.1,0.3,0.1
pwc_small_run8mljdctv_ELPH_hyper7jdqku92,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,1,0.1,0.3,0.3
pwc_small_run8mljdctv_ELPH_hyperimnvz17o,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,1,0.1,0.3,0.5
pwc_small_run8mljdctv_ELPH_hyperq6zgr8a9,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,1,0.1,0.3,0.7
pwc_small_run8mljdctv_ELPH_hyper20dvj9bb,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,1,0.1,0.5,0.1
pwc_small_run8mljdctv_ELPH_hypertle3dlrl,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,1,0.1,0.5,0.3
pwc_small_run8mljdctv_ELPH_hyperqa5m18ok,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,1,0.1,0.5,0.5
pwc_small_run8mljdctv_ELPH_hyper0upll2zf,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,1,0.1,0.5,0.7
pwc_small_run8mljdctv_ELPH_hyperbavq4icz,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,1,0.5,0.1,0.1
pwc_small_run8mljdctv_ELPH_hypermoxmb2bt,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,1,0.5,0.1,0.3
pwc_small_run8mljdctv_ELPH_hyperustuferh,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,1,0.5,0.1,0.5
pwc_small_run8mljdctv_ELPH_hyperezwn3zn1,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,1,0.5,0.1,0.7
pwc_small_run8mljdctv_ELPH_hyperp21o2k51,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,1,0.5,0.3,0.1
pwc_small_run8mljdctv_ELPH_hyperoqyn39wc,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,1,0.5,0.3,0.3
pwc_small_run8mljdctv_ELPH_hypercaabymyx,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,1,0.5,0.3,0.5
pwc_small_run8mljdctv_ELPH_hyperyknnh23k,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,1,0.5,0.3,0.7
pwc_small_run8mljdctv_ELPH_hyperzeymznkg,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,1,0.5,0.5,0.1
pwc_small_run8mljdctv_ELPH_hyperwe3r3ikk,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,1,0.5,0.5,0.3
pwc_small_run8mljdctv_ELPH_hyperxqmul0a7,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,1,0.5,0.5,0.5
pwc_small_run8mljdctv_ELPH_hypera8vf9fvu,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,1,0.5,0.5,0.7
pwc_small_run8mljdctv_ELPH_hyperluvc44n7,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,2,0.1,0.1,0.1
pwc_small_run8mljdctv_ELPH_hypervze0kijy,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,2,0.1,0.1,0.3
pwc_small_run8mljdctv_ELPH_hyperku0hsl5x,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,2,0.1,0.1,0.5
pwc_small_run8mljdctv_ELPH_hyper91fqd66e,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,2,0.1,0.1,0.7
pwc_small_run8mljdctv_ELPH_hypera1k9micn,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,2,0.1,0.3,0.1
pwc_small_run8mljdctv_ELPH_hypergdcmfg9s,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,2,0.1,0.3,0.3
pwc_small_run8mljdctv_ELPH_hypero3jgmolx,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,2,0.1,0.3,0.5
pwc_small_run8mljdctv_ELPH_hyperwu3ymqyz,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,2,0.1,0.3,0.7
pwc_small_run8mljdctv_ELPH_hypereknvu3qr,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,2,0.1,0.5,0.1
pwc_small_run8mljdctv_ELPH_hypergdj9ah61,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,2,0.1,0.5,0.3
pwc_small_run8mljdctv_ELPH_hyperqw8vyx5t,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,2,0.1,0.5,0.5
pwc_small_run8mljdctv_ELPH_hyperlh86wh3i,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,2,0.1,0.5,0.7
pwc_small_run8mljdctv_ELPH_hyperujpbbj0q,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,2,0.5,0.1,0.1
pwc_small_run8mljdctv_ELPH_hyperugk16cvq,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,2,0.5,0.1,0.3
pwc_small_run8mljdctv_ELPH_hypervo20wqh7,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,2,0.5,0.1,0.5
pwc_small_run8mljdctv_ELPH_hyperk5whcona,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,2,0.5,0.1,0.7
pwc_small_run8mljdctv_ELPH_hyper7i5m6uyv,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,2,0.5,0.3,0.1
pwc_small_run8mljdctv_ELPH_hyperlwbsr7bj,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,2,0.5,0.3,0.3
pwc_small_run8mljdctv_ELPH_hyperzkp5jkuv,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,2,0.5,0.3,0.5
pwc_small_run8mljdctv_ELPH_hypert613a3qp,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,2,0.5,0.3,0.7
pwc_small_run8mljdctv_ELPH_hypernk0ix8lz,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,2,0.5,0.5,0.1
pwc_small_run8mljdctv_ELPH_hyperho5gje93,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,2,0.5,0.5,0.3
pwc_small_run8mljdctv_ELPH_hyper2lxirsgg,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,2,0.5,0.5,0.5
pwc_small_run8mljdctv_ELPH_hyperbao6mcbf,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,2,0.5,0.5,0.7
pwc_small_run8mljdctv_ELPH_hyperivbe3pn7,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,3,0.1,0.1,0.1
pwc_small_run8mljdctv_ELPH_hyper1xqzxly1,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,3,0.1,0.1,0.3
pwc_small_run8mljdctv_ELPH_hyperxflq1fjy,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,3,0.1,0.1,0.5
pwc_small_run8mljdctv_ELPH_hyperebbt7pht,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,3,0.1,0.1,0.7
pwc_small_run8mljdctv_ELPH_hyperog6p3ctb,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,3,0.1,0.3,0.1
pwc_small_run8mljdctv_ELPH_hypertxlmzcj5,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,3,0.1,0.3,0.3
pwc_small_run8mljdctv_ELPH_hyperqlvmwrr6,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,3,0.1,0.3,0.5
pwc_small_run8mljdctv_ELPH_hyper46mb77vx,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,3,0.1,0.3,0.7
pwc_small_run8mljdctv_ELPH_hyperjfrayjed,25.0,70.0,100.0,100.0,100.0,100.0,43.69,25.0,70.0,100.0,100.0,100.0,100.0,92.0,89.25,82.5,128,1024,0.0001,3,0.1,0.5,0.1
