Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,hidden_channels,batch_size,lr,max_hash_hops,label_dropout,feature_dropout,sign_dropout
arxiv_2023_runh5ymhv42_BUDDY_hyperkbajiqck,15.77,19.88,31.19,45.03,52.03,59.79,20.23,15.77,19.88,31.19,45.03,52.03,59.79,84.54,87.89,53.96,256,512,0.01,2,0.1,0.1,0.1
arxiv_2023_runh5ymhv42_BUDDY_hypery6zd0cgq,15.52,19.88,31.19,39.6,50.66,59.79,19.89,15.52,19.88,31.19,39.6,50.66,59.79,84.54,87.89,58.39,256,512,0.01,2,0.1,0.1,0.3
arxiv_2023_runh5ymhv42_BUDDY_hyperzvlpj3ve,15.52,19.88,31.19,39.6,51.57,59.79,19.89,15.52,19.88,31.19,39.6,51.57,59.79,84.54,87.89,55.15,256,512,0.01,2,0.1,0.1,0.5
arxiv_2023_runh5ymhv42_BUDDY_hyperfxl4lycr,15.52,19.88,31.19,39.6,50.56,59.79,19.89,15.52,19.88,31.19,39.6,50.56,59.79,84.54,87.89,55.15,256,512,0.01,2,0.1,0.3,0.1
arxiv_2023_runh5ymhv42_BUDDY_hyper4uwc7rd5,15.52,19.88,31.19,39.6,50.56,59.79,19.89,15.52,19.88,31.19,39.6,50.56,59.79,84.62,88.1,56.14,256,512,0.01,2,0.1,0.3,0.3
arxiv_2023_runh5ymhv42_BUDDY_hyperl9qmd6gz,15.52,19.88,31.19,39.6,50.56,59.79,19.89,15.52,19.88,31.19,39.6,50.56,59.79,84.62,88.1,52.15,256,512,0.01,2,0.1,0.3,0.5
arxiv_2023_runh5ymhv42_BUDDY_hyperm4nv5w7f,15.52,19.88,31.19,39.6,50.56,59.79,19.89,15.52,19.88,31.19,39.6,50.56,59.79,84.62,88.1,52.15,256,512,0.01,2,0.1,0.5,0.1
arxiv_2023_runh5ymhv42_BUDDY_hypery5t7vgo4,15.52,19.88,31.19,39.6,50.56,59.79,19.89,15.52,19.88,31.19,39.6,50.56,59.79,84.62,88.31,52.15,256,512,0.01,2,0.1,0.5,0.3
arxiv_2023_runh5ymhv42_BUDDY_hyperb39jqvbn,15.52,19.88,31.19,39.6,50.56,59.79,19.89,15.52,19.88,31.19,39.6,50.56,59.79,84.62,88.31,52.15,256,512,0.01,2,0.1,0.5,0.5
arxiv_2023_runh5ymhv42_BUDDY_hypereedbucak,15.52,19.88,31.19,39.6,50.56,59.79,19.89,15.52,19.88,31.19,39.6,50.56,59.79,84.62,88.31,52.15,256,512,0.01,2,0.3,0.1,0.1
arxiv_2023_runh5ymhv42_BUDDY_hyperd2izwiei,15.52,19.88,31.19,39.6,50.56,59.79,19.89,15.52,19.88,31.19,39.6,50.56,59.79,84.62,88.31,52.15,256,512,0.01,2,0.3,0.1,0.3
arxiv_2023_runh5ymhv42_BUDDY_hypern35zmflh,15.52,19.88,31.19,39.6,50.56,59.79,19.89,15.52,19.88,31.19,39.6,50.56,59.79,84.62,88.31,61.81,256,512,0.01,2,0.3,0.1,0.5
arxiv_2023_runh5ymhv42_BUDDY_hyper1hzq99kz,15.52,19.88,31.19,39.6,50.56,59.79,19.89,15.52,19.88,31.19,39.6,50.56,59.79,84.62,88.31,61.81,256,512,0.01,2,0.3,0.3,0.1
arxiv_2023_runh5ymhv42_BUDDY_hyperox7jqnwv,15.52,19.88,31.19,39.6,50.56,59.79,19.89,15.52,19.88,31.19,39.6,50.56,59.79,84.62,88.31,59.71,256,512,0.01,2,0.3,0.3,0.3
arxiv_2023_runh5ymhv42_BUDDY_hyper2gmeojno,15.52,19.88,31.19,39.6,50.56,59.79,19.89,15.52,19.88,31.19,39.6,50.56,59.79,84.62,88.31,59.71,256,512,0.01,2,0.3,0.3,0.5
arxiv_2023_runh5ymhv42_BUDDY_hyperil615avb,15.52,19.88,31.19,39.6,50.56,61.71,19.89,15.52,19.88,31.19,39.6,50.56,61.71,84.62,88.31,59.71,256,512,0.01,2,0.3,0.5,0.1
arxiv_2023_runh5ymhv42_BUDDY_hyperv82ghck9,15.52,19.88,31.19,39.6,50.56,61.71,19.89,15.52,19.88,31.19,39.6,50.56,61.71,84.62,88.31,59.71,256,512,0.01,2,0.3,0.5,0.3
arxiv_2023_runh5ymhv42_BUDDY_hyper2vym94z6,15.52,19.88,31.19,39.6,50.56,61.71,19.89,15.52,19.88,31.19,39.6,50.56,61.71,84.62,88.31,59.71,256,512,0.01,2,0.3,0.5,0.5
arxiv_2023_runh5ymhv42_BUDDY_hyperfdkbului,15.52,19.88,31.19,39.6,50.56,61.71,19.89,15.52,19.88,31.19,39.6,50.56,61.71,84.89,88.31,59.71,256,512,0.01,2,0.5,0.1,0.1
arxiv_2023_runh5ymhv42_BUDDY_hyperi3ey6hu4,15.52,19.88,31.19,39.6,50.56,61.71,19.89,15.52,19.88,31.19,39.6,50.56,61.71,84.89,88.31,59.71,256,512,0.01,2,0.5,0.1,0.3
arxiv_2023_runh5ymhv42_BUDDY_hyperlqxnsp8a,15.52,19.88,31.19,39.6,50.56,61.71,19.89,15.52,19.88,31.19,39.6,50.56,61.71,84.89,88.31,59.71,256,512,0.01,2,0.5,0.1,0.5
arxiv_2023_runh5ymhv42_BUDDY_hyperu0mvkj4n,15.52,19.88,31.19,39.6,50.56,61.71,19.89,15.52,19.88,31.19,39.6,50.56,61.71,84.89,88.31,59.71,256,512,0.01,2,0.5,0.3,0.1
arxiv_2023_runh5ymhv42_BUDDY_hyperuleb4co3,15.52,19.88,31.19,39.6,50.56,61.71,19.89,15.52,19.88,31.19,39.6,50.56,61.71,84.89,88.31,64.86,256,512,0.01,2,0.5,0.3,0.3
arxiv_2023_runh5ymhv42_BUDDY_hyper2fuqvhed,15.52,19.88,31.19,39.6,50.56,61.71,19.89,15.52,19.88,31.19,39.6,50.56,61.71,84.89,88.31,64.86,256,512,0.01,2,0.5,0.3,0.5
arxiv_2023_runh5ymhv42_BUDDY_hypern33p9cfz,15.52,19.88,31.19,39.6,50.56,61.71,19.89,15.52,19.88,31.19,39.6,50.56,61.71,84.89,88.31,64.86,256,512,0.01,2,0.5,0.5,0.1
arxiv_2023_runh5ymhv42_BUDDY_hyperjrptzock,15.52,19.88,31.19,39.6,50.56,61.71,19.89,15.52,19.88,31.19,39.6,50.56,61.71,84.89,88.31,64.86,256,512,0.01,2,0.5,0.5,0.3
arxiv_2023_runh5ymhv42_BUDDY_hyperle1mzcxt,15.52,19.88,31.19,39.6,50.56,61.71,19.89,15.52,19.88,31.19,39.6,50.56,61.71,84.89,88.31,64.86,256,512,0.01,2,0.5,0.5,0.5
arxiv_2023_runh5ymhv42_BUDDY_hyperzymy2bsz,15.52,19.88,31.19,39.6,50.56,61.71,19.89,15.52,19.88,31.19,39.6,50.56,61.71,84.89,88.31,64.86,256,512,0.01,3,0.1,0.1,0.1
arxiv_2023_runh5ymhv42_BUDDY_hyper37zw9xlt,11.26,19.88,31.19,39.6,50.56,61.71,19.89,11.26,19.88,31.19,39.6,50.56,61.71,84.89,88.31,67.32,256,512,0.01,3,0.1,0.1,0.3
arxiv_2023_runh5ymhv42_BUDDY_hyper0d1dnpp7,11.26,19.88,31.19,39.6,50.56,61.71,19.89,11.26,19.88,31.19,39.6,50.56,61.71,85.5,88.69,67.32,256,512,0.01,3,0.1,0.1,0.5
arxiv_2023_runh5ymhv42_BUDDY_hyper52l9m67z,11.26,19.88,31.19,39.6,50.56,61.71,19.89,11.26,19.88,31.19,39.6,50.56,61.71,85.5,88.41,67.32,256,512,0.01,3,0.1,0.3,0.1
arxiv_2023_runh5ymhv42_BUDDY_hyperg6y5vtj8,11.26,19.88,31.19,39.6,50.56,61.71,19.89,11.26,19.88,31.19,39.6,50.56,61.71,85.5,88.41,67.32,256,512,0.01,3,0.1,0.3,0.3
arxiv_2023_runh5ymhv42_BUDDY_hypersvu25u6w,11.26,19.88,31.19,39.6,50.56,61.71,19.89,11.26,19.88,31.19,39.6,50.56,61.71,85.5,88.41,67.32,256,512,0.01,3,0.1,0.3,0.5
arxiv_2023_runh5ymhv42_BUDDY_hyper75czsidh,11.26,19.88,31.19,39.6,50.56,61.71,19.89,11.26,19.88,31.19,39.6,50.56,61.71,86.3,88.41,67.32,256,512,0.01,3,0.1,0.5,0.1
arxiv_2023_runh5ymhv42_BUDDY_hyper54p6zflu,11.26,19.88,31.19,39.6,50.56,61.71,19.89,11.26,19.88,31.19,39.6,50.56,61.71,86.3,88.41,67.32,256,512,0.01,3,0.1,0.5,0.3
arxiv_2023_runh5ymhv42_BUDDY_hyperv8x6c01t,11.26,19.88,31.19,39.6,50.56,61.71,19.89,11.26,19.88,31.19,39.6,50.56,61.71,86.3,88.41,67.32,256,512,0.01,3,0.1,0.5,0.5
arxiv_2023_runh5ymhv42_BUDDY_hyper6cb5rb2p,11.26,19.88,31.19,39.6,50.56,61.71,19.89,11.26,19.88,31.19,39.6,50.56,61.71,86.3,88.76,67.32,256,512,0.01,3,0.3,0.1,0.1
arxiv_2023_runh5ymhv42_BUDDY_hyper8vwl04fm,11.26,19.88,31.19,39.6,50.56,61.71,19.89,11.26,19.88,31.19,39.6,50.56,61.71,86.3,88.65,67.32,256,512,0.01,3,0.3,0.1,0.3
arxiv_2023_runh5ymhv42_BUDDY_hyperpbzzx7y8,11.26,19.88,31.19,39.6,50.56,61.71,19.89,11.26,19.88,31.19,39.6,50.56,61.71,86.3,88.49,67.32,256,512,0.01,3,0.3,0.1,0.5
arxiv_2023_runh5ymhv42_BUDDY_hyperm6n1i6ln,11.26,19.88,31.19,39.6,50.56,61.71,19.89,11.26,19.88,31.19,39.6,50.56,61.71,86.3,88.49,67.32,256,512,0.01,3,0.3,0.3,0.1
arxiv_2023_runh5ymhv42_BUDDY_hyperjfwm8t50,11.26,19.88,31.19,39.6,50.56,61.71,19.89,11.26,19.88,31.19,39.6,50.56,61.71,86.3,88.49,67.32,256,512,0.01,3,0.3,0.3,0.3
arxiv_2023_runh5ymhv42_BUDDY_hyperoaar85y8,11.26,19.88,28.55,39.6,50.56,61.71,19.89,11.26,19.88,28.55,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.01,3,0.3,0.3,0.5
arxiv_2023_runh5ymhv42_BUDDY_hyperw2fydtm2,11.26,19.88,28.55,39.6,50.56,61.71,19.89,11.26,19.88,28.55,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.01,3,0.3,0.5,0.1
arxiv_2023_runh5ymhv42_BUDDY_hyperoy9z8736,11.26,19.88,28.55,39.6,50.56,61.71,19.89,11.26,19.88,28.55,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.01,3,0.3,0.5,0.3
arxiv_2023_runh5ymhv42_BUDDY_hyperdzdrmx0e,11.26,19.88,28.55,39.6,50.56,61.71,19.89,11.26,19.88,28.55,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.01,3,0.3,0.5,0.5
arxiv_2023_runh5ymhv42_BUDDY_hyperelj2624y,11.26,19.88,28.55,39.6,50.56,61.71,19.89,11.26,19.88,28.55,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.01,3,0.5,0.1,0.1
arxiv_2023_runh5ymhv42_BUDDY_hyperqr2zgyrb,11.26,19.88,28.55,39.6,50.56,61.71,19.89,11.26,19.88,28.55,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.01,3,0.5,0.1,0.3
arxiv_2023_runh5ymhv42_BUDDY_hyperoqxnujtv,11.26,19.88,28.55,39.6,50.56,61.71,19.89,11.26,19.88,28.55,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.01,3,0.5,0.1,0.5
arxiv_2023_runh5ymhv42_BUDDY_hyper1zn0ryg2,11.26,19.88,28.55,39.6,50.56,61.71,19.89,11.26,19.88,28.55,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.01,3,0.5,0.3,0.1
arxiv_2023_runh5ymhv42_BUDDY_hyperajciidbo,11.26,19.88,28.55,39.6,50.56,61.71,19.89,11.26,19.88,28.55,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.01,3,0.5,0.3,0.3
arxiv_2023_runh5ymhv42_BUDDY_hyperg6xun133,11.26,19.88,28.55,39.6,50.56,61.71,19.89,11.26,19.88,28.55,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.01,3,0.5,0.3,0.5
arxiv_2023_runh5ymhv42_BUDDY_hyperafo3w2pt,11.26,19.88,28.55,39.6,50.56,61.71,19.89,11.26,19.88,28.55,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.01,3,0.5,0.5,0.1
arxiv_2023_runh5ymhv42_BUDDY_hyper9cnvwbjw,11.26,19.88,28.55,39.6,50.56,61.71,19.89,11.26,19.88,28.55,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.01,3,0.5,0.5,0.3
arxiv_2023_runh5ymhv42_BUDDY_hypercooxxl2z,11.26,19.88,28.55,39.6,50.56,61.71,19.89,11.26,19.88,28.55,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.01,3,0.5,0.5,0.5
arxiv_2023_runh5ymhv42_BUDDY_hyperxaop3brp,11.26,19.88,28.55,39.6,50.56,61.71,19.89,11.26,19.88,28.55,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.001,2,0.1,0.1,0.1
arxiv_2023_runh5ymhv42_BUDDY_hyper7fallqqd,11.26,19.88,28.55,39.6,50.56,61.71,19.89,11.26,19.88,28.55,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.001,2,0.1,0.1,0.3
arxiv_2023_runh5ymhv42_BUDDY_hyper8oamz79t,11.26,15.67,28.55,39.6,50.56,61.71,19.89,11.26,15.67,28.55,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.001,2,0.1,0.1,0.5
arxiv_2023_runh5ymhv42_BUDDY_hypermqilmi0d,11.26,15.67,28.55,39.6,50.56,61.71,19.89,11.26,15.67,28.55,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.001,2,0.1,0.3,0.1
arxiv_2023_runh5ymhv42_BUDDY_hyperbvmqpv2l,11.26,15.67,28.55,39.6,50.56,61.71,19.89,11.26,15.67,28.55,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.001,2,0.1,0.3,0.3
arxiv_2023_runh5ymhv42_BUDDY_hypert6f1l9y6,11.26,15.67,30.07,39.6,50.56,61.71,19.89,11.26,15.67,30.07,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.001,2,0.1,0.3,0.5
arxiv_2023_runh5ymhv42_BUDDY_hyper9r2430z4,11.26,15.67,30.07,39.6,50.56,61.71,19.89,11.26,15.67,30.07,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.001,2,0.1,0.5,0.1
arxiv_2023_runh5ymhv42_BUDDY_hypervhwczcyo,11.26,15.67,30.07,39.6,50.56,61.71,19.89,11.26,15.67,30.07,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.001,2,0.1,0.5,0.3
arxiv_2023_runh5ymhv42_BUDDY_hyperszg8rv2v,11.26,15.67,30.07,39.6,50.56,61.71,19.89,11.26,15.67,30.07,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.001,2,0.1,0.5,0.5
arxiv_2023_runh5ymhv42_BUDDY_hyper4q5anma7,11.26,15.67,30.07,39.6,50.56,61.71,19.89,11.26,15.67,30.07,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.001,2,0.3,0.1,0.1
arxiv_2023_runh5ymhv42_BUDDY_hypereotiqtu8,11.26,15.67,30.07,39.6,50.56,61.71,19.89,11.26,15.67,30.07,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.001,2,0.3,0.1,0.3
arxiv_2023_runh5ymhv42_BUDDY_hyper1xon9g5v,11.26,15.67,30.07,39.6,50.56,61.71,19.89,11.26,15.67,30.07,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.001,2,0.3,0.1,0.5
arxiv_2023_runh5ymhv42_BUDDY_hyperirfoqp87,11.26,15.67,28.19,39.6,50.56,61.71,19.89,11.26,15.67,28.19,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.001,2,0.3,0.3,0.1
arxiv_2023_runh5ymhv42_BUDDY_hyperb9icvfq8,11.26,15.67,28.19,39.6,50.56,61.71,19.89,11.26,15.67,28.19,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.001,2,0.3,0.3,0.3
arxiv_2023_runh5ymhv42_BUDDY_hyperd3vne5fc,11.26,15.67,28.19,39.6,50.56,61.71,19.89,11.26,15.67,28.19,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.001,2,0.3,0.3,0.5
arxiv_2023_runh5ymhv42_BUDDY_hyper1e68t3vc,11.26,15.67,28.19,39.6,50.56,61.71,19.89,11.26,15.67,28.19,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.001,2,0.3,0.5,0.1
arxiv_2023_runh5ymhv42_BUDDY_hypertozzgjje,11.26,15.67,28.19,39.6,50.56,61.71,19.89,11.26,15.67,28.19,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.001,2,0.3,0.5,0.3
arxiv_2023_runh5ymhv42_BUDDY_hyperxheubnnr,11.26,15.67,28.19,39.6,50.56,61.71,19.89,11.26,15.67,28.19,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.001,2,0.3,0.5,0.5
arxiv_2023_runh5ymhv42_BUDDY_hyper8p50liq2,11.26,15.67,28.19,39.6,50.56,61.71,19.89,11.26,15.67,28.19,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.001,2,0.5,0.1,0.1
arxiv_2023_runh5ymhv42_BUDDY_hyper0qj4qjqr,11.26,15.67,28.19,39.6,50.56,61.71,19.89,11.26,15.67,28.19,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.001,2,0.5,0.1,0.3
arxiv_2023_runh5ymhv42_BUDDY_hyperbg9miq8o,11.26,15.67,28.19,39.6,50.56,61.71,19.89,11.26,15.67,28.19,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.001,2,0.5,0.1,0.5
arxiv_2023_runh5ymhv42_BUDDY_hypericzf8kqq,11.26,15.67,28.19,39.6,50.56,61.71,19.89,11.26,15.67,28.19,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.001,2,0.5,0.3,0.1
arxiv_2023_runh5ymhv42_BUDDY_hyperx17ve1c0,11.26,15.67,28.19,39.6,50.56,61.71,19.89,11.26,15.67,28.19,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.001,2,0.5,0.3,0.3
arxiv_2023_runh5ymhv42_BUDDY_hyperoezly696,11.26,15.67,28.19,39.6,50.56,61.71,19.89,11.26,15.67,28.19,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.001,2,0.5,0.3,0.5
arxiv_2023_runh5ymhv42_BUDDY_hypersy4bnq5i,11.26,15.67,28.19,39.6,50.56,61.71,19.89,11.26,15.67,28.19,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.001,2,0.5,0.5,0.1
arxiv_2023_runh5ymhv42_BUDDY_hyperrsyjiy3x,11.26,15.67,28.19,39.6,50.56,61.71,19.89,11.26,15.67,28.19,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.001,2,0.5,0.5,0.3
arxiv_2023_runh5ymhv42_BUDDY_hypero4f513t7,11.26,15.67,28.19,39.6,50.56,61.71,19.89,11.26,15.67,28.19,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.001,2,0.5,0.5,0.5
arxiv_2023_runh5ymhv42_BUDDY_hyperyjs8jt4h,11.26,15.67,28.19,39.6,50.56,61.71,19.89,11.26,15.67,28.19,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.001,3,0.1,0.1,0.1
arxiv_2023_runh5ymhv42_BUDDY_hyperd25t3jlm,11.26,15.67,28.19,39.6,50.56,61.71,19.89,11.26,15.67,28.19,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.001,3,0.1,0.1,0.3
arxiv_2023_runh5ymhv42_BUDDY_hyperg7bay17b,11.26,15.67,28.19,39.6,50.56,61.71,19.89,11.26,15.67,28.19,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.001,3,0.1,0.1,0.5
arxiv_2023_runh5ymhv42_BUDDY_hyperui6w8x3x,11.26,15.67,28.19,39.6,50.56,61.71,19.89,11.26,15.67,28.19,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.001,3,0.1,0.3,0.1
arxiv_2023_runh5ymhv42_BUDDY_hyper0xsful4v,11.26,15.67,28.19,39.6,50.56,61.71,19.89,11.26,15.67,28.19,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.001,3,0.1,0.3,0.3
arxiv_2023_runh5ymhv42_BUDDY_hyperawponem7,11.26,15.67,28.19,39.6,50.56,61.71,19.89,11.26,15.67,28.19,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.001,3,0.1,0.3,0.5
arxiv_2023_runh5ymhv42_BUDDY_hyper0ydh4m1a,11.26,15.67,28.19,39.6,50.56,61.71,19.89,11.26,15.67,28.19,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.001,3,0.1,0.5,0.1
arxiv_2023_runh5ymhv42_BUDDY_hyperf1i2uflm,11.26,15.67,28.19,39.6,50.56,61.71,19.89,11.26,15.67,28.19,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.001,3,0.1,0.5,0.3
arxiv_2023_runh5ymhv42_BUDDY_hypero2nnaq85,11.26,15.67,28.19,39.6,50.56,61.71,19.89,11.26,15.67,28.19,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.001,3,0.1,0.5,0.5
arxiv_2023_runh5ymhv42_BUDDY_hyperki76qsw2,11.26,15.67,28.19,39.6,50.56,61.71,19.89,11.26,15.67,28.19,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.001,3,0.3,0.1,0.1
arxiv_2023_runh5ymhv42_BUDDY_hyperstyia2z9,11.26,15.67,28.19,39.6,50.56,61.71,19.89,11.26,15.67,28.19,39.6,50.56,61.71,87.22,89.36,67.32,256,512,0.001,3,0.3,0.1,0.3
arxiv_2023_runh5ymhv42_BUDDY_hyperprbgpkyu,11.26,15.67,28.19,39.6,49.59,61.71,19.89,11.26,15.67,28.19,39.6,49.59,61.71,87.22,89.36,67.32,256,512,0.001,3,0.3,0.1,0.5
arxiv_2023_runh5ymhv42_BUDDY_hyperxlvr8cuw,11.26,15.67,28.19,39.6,49.59,61.71,19.89,11.26,15.67,28.19,39.6,49.59,61.71,87.22,89.36,67.32,256,512,0.001,3,0.3,0.3,0.1
arxiv_2023_runh5ymhv42_BUDDY_hyperl2zlpsn5,11.26,15.67,28.19,39.6,49.59,61.71,19.89,11.26,15.67,28.19,39.6,49.59,61.71,87.22,89.36,67.32,256,512,0.001,3,0.3,0.3,0.3
arxiv_2023_runh5ymhv42_BUDDY_hypervbrhgh9v,11.26,15.67,28.19,39.6,53.5,58.27,19.89,11.26,15.67,28.19,39.6,53.5,58.27,87.22,89.36,67.32,256,512,0.001,3,0.3,0.3,0.5
arxiv_2023_runh5ymhv42_BUDDY_hyperegmi2g5t,11.26,15.67,28.19,39.6,53.5,58.27,19.89,11.26,15.67,28.19,39.6,53.5,58.27,87.22,89.36,67.32,256,512,0.001,3,0.3,0.5,0.1
arxiv_2023_runh5ymhv42_BUDDY_hyper4l6v0pp3,11.26,15.67,28.19,39.6,53.5,58.27,19.89,11.26,15.67,28.19,39.6,53.5,58.27,87.22,89.36,67.32,256,512,0.001,3,0.3,0.5,0.3
arxiv_2023_runh5ymhv42_BUDDY_hyperwdid38fd,11.26,15.67,31.19,39.6,53.5,58.27,19.89,11.26,15.67,31.19,39.6,53.5,58.27,87.22,89.36,67.32,256,512,0.001,3,0.3,0.5,0.5
arxiv_2023_runh5ymhv42_BUDDY_hyperhta8ob91,8.72,15.67,31.19,39.6,53.5,58.27,19.89,8.72,15.67,31.19,39.6,53.5,58.27,87.22,89.36,67.32,256,512,0.001,3,0.5,0.1,0.1
arxiv_2023_runh5ymhv42_BUDDY_hyper11l8wslc,8.72,15.67,35.29,39.6,53.5,58.27,19.89,8.72,15.67,35.29,39.6,53.5,58.27,87.22,89.36,67.32,256,512,0.001,3,0.5,0.1,0.3
arxiv_2023_runh5ymhv42_BUDDY_hyper9m9uvxto,8.72,15.67,35.29,39.6,53.5,58.27,19.89,8.72,15.67,35.29,39.6,53.5,58.27,87.22,89.36,67.32,256,512,0.001,3,0.5,0.1,0.5
arxiv_2023_runh5ymhv42_BUDDY_hyper04pz6trb,8.72,15.67,35.29,39.6,53.5,58.27,19.89,8.72,15.67,35.29,39.6,53.5,58.27,87.22,89.36,67.32,256,512,0.001,3,0.5,0.3,0.1
arxiv_2023_runh5ymhv42_BUDDY_hyperlzmsubab,8.72,15.67,35.29,39.6,53.5,58.27,19.89,8.72,15.67,35.29,39.6,53.5,58.27,87.22,89.36,67.32,256,512,0.001,3,0.5,0.3,0.3
arxiv_2023_runh5ymhv42_BUDDY_hyper2ujf6gg4,8.72,15.67,35.29,39.6,53.5,58.27,19.89,8.72,15.67,35.29,39.6,53.5,58.27,87.22,89.36,67.32,256,512,0.001,3,0.5,0.3,0.5
arxiv_2023_runh5ymhv42_BUDDY_hyperedv1nevf,8.72,15.67,35.29,39.6,53.5,58.27,19.89,8.72,15.67,35.29,39.6,53.5,58.27,87.22,89.36,67.32,256,512,0.001,3,0.5,0.5,0.1
arxiv_2023_runh5ymhv42_BUDDY_hypermd2ltysn,8.72,15.67,35.29,39.6,53.5,58.27,19.89,8.72,15.67,35.29,39.6,53.5,58.27,87.22,89.36,67.32,256,512,0.001,3,0.5,0.5,0.3
arxiv_2023_runh5ymhv42_BUDDY_hyper8a8k2kx4,8.72,15.67,35.29,39.6,53.5,58.27,19.89,8.72,15.67,35.29,39.6,53.5,58.27,87.22,89.36,67.32,256,512,0.001,3,0.5,0.5,0.5
arxiv_2023_runh5ymhv42_BUDDY_hypervihti6yb,8.72,15.67,35.29,39.6,53.5,58.27,19.89,8.72,15.67,35.29,39.6,53.5,58.27,87.22,89.36,67.32,256,512,0.0001,2,0.1,0.1,0.1
arxiv_2023_runh5ymhv42_BUDDY_hyper0apqm8lo,8.72,15.67,35.29,39.6,53.5,58.27,19.89,8.72,15.67,35.29,39.6,53.5,58.27,87.22,89.1,67.32,256,512,0.0001,2,0.1,0.1,0.3
arxiv_2023_runh5ymhv42_BUDDY_hyperh3helm9v,8.72,15.67,35.29,39.6,53.5,58.27,19.89,8.72,15.67,35.29,39.6,53.5,58.27,87.22,89.1,67.32,256,512,0.0001,2,0.1,0.1,0.5
arxiv_2023_runh5ymhv42_BUDDY_hyper0wi8ajzx,8.72,15.67,35.29,39.6,53.5,58.27,19.89,8.72,15.67,35.29,39.6,53.5,58.27,87.22,89.1,67.32,256,512,0.0001,2,0.1,0.3,0.1
arxiv_2023_runh5ymhv42_BUDDY_hyperqf8xhyux,8.72,15.67,35.29,39.6,53.5,58.27,19.89,8.72,15.67,35.29,39.6,53.5,58.27,87.22,89.1,67.32,256,512,0.0001,2,0.1,0.3,0.3
arxiv_2023_runh5ymhv42_BUDDY_hypervudq1t6u,8.72,15.67,35.29,39.6,53.5,58.27,19.89,8.72,15.67,35.29,39.6,53.5,58.27,87.22,89.1,67.32,256,512,0.0001,2,0.1,0.3,0.5
arxiv_2023_runh5ymhv42_BUDDY_hyper4nswtlh6,8.72,15.67,35.29,39.6,53.5,58.27,19.89,8.72,15.67,35.29,39.6,53.5,58.27,87.22,89.1,67.32,256,512,0.0001,2,0.1,0.5,0.1
