Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,gnndp,xdp,tdp,gnnedp,predp,preedp,gnnlr,prelr,hiddim,batch_size
cora_run<built-in function id>_NCN_hyperpbyg9kdr,44.46,61.44,96.49,99.63,99.08,99.45,95.21,44.46,61.44,96.49,99.63,99.08,99.45,99.69,99.75,97.14,0.0,0.0,0.0,0.0,0.05,0.2,0.001,0.001,64,1024
cora_run<built-in function id>_NCN_hyper6l2d9ejk,44.46,61.44,96.49,99.63,99.08,99.45,95.21,44.46,61.44,96.49,99.63,99.08,99.45,99.69,99.75,97.14,0.0,0.0,0.0,0.0,0.05,0.2,0.001,0.0001,64,1024
cora_run<built-in function id>_NCN_hypertg0c6m53,44.46,61.44,96.49,99.63,99.08,99.45,95.21,44.46,61.44,96.49,99.63,99.08,99.45,99.69,99.75,97.14,0.0,0.0,0.0,0.0,0.05,0.2,0.0001,0.001,64,1024
cora_run<built-in function id>_NCN_hypernsog4yb0,44.46,61.44,96.49,99.63,99.08,99.45,95.21,44.46,61.44,96.49,99.63,99.08,99.45,99.69,99.75,97.14,0.0,0.0,0.0,0.0,0.05,0.2,0.0001,0.0001,64,1024
cora_run<built-in function id>_NCN_hyperauhkx3jn,44.46,61.44,96.49,99.63,99.08,99.45,95.21,44.46,61.44,96.49,99.63,99.08,99.45,99.69,99.75,97.14,0.0,0.0,0.0,0.0,0.05,0.2,0.001,0.001,64,2048
cora_run<built-in function id>_NCN_hyperxkikqlqf,44.46,61.44,96.49,99.63,99.08,99.45,95.21,44.46,61.44,96.49,99.63,99.08,99.45,99.69,99.75,97.14,0.0,0.0,0.0,0.0,0.05,0.2,0.001,0.0001,64,2048
cora_run<built-in function id>_NCN_hyperglc5mvwj,44.46,61.44,96.49,99.63,99.08,99.45,95.21,44.46,61.44,96.49,99.63,99.08,99.45,99.69,99.75,97.14,0.0,0.0,0.0,0.0,0.05,0.2,0.0001,0.001,64,2048
cora_run<built-in function id>_NCN_hyperfzbbr5fk,44.46,61.44,96.49,99.63,99.08,99.45,95.21,44.46,61.44,96.49,99.63,99.08,99.45,99.69,99.75,97.14,0.0,0.0,0.0,0.0,0.05,0.2,0.0001,0.0001,64,2048
cora_run<built-in function id>_NCN_hyper7lp93nbt,44.46,61.44,96.49,99.63,99.08,99.45,95.21,44.46,61.44,96.49,99.63,99.08,99.45,99.69,99.75,97.14,0.0,0.0,0.0,0.0,0.1,0.0,0.001,0.001,64,256
cora_run<built-in function id>_NCN_hyperv56ug8fm,44.46,61.44,96.49,99.63,99.08,99.45,95.21,44.46,61.44,96.49,99.63,99.08,99.45,99.69,99.75,97.14,0.0,0.0,0.0,0.0,0.1,0.0,0.001,0.0001,64,256
