Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,hidden_channels,batch_size,lr,max_hash_hops,label_dropout,feature_dropout,sign_dropout
arxiv_2023_runkw0a0cdl_BUDDY_hyper1vimfrma,18.12,19.04,25.48,32.78,46.73,49.92,19.12,18.12,19.04,25.48,32.78,46.73,49.92,82.95,86.24,51.75,128,512,0.01,2,0.1,0.1,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyperpunk5aki,18.12,19.04,25.48,40.97,49.82,57.95,19.12,18.12,19.04,25.48,40.97,49.82,57.95,83.18,86.87,75.96,128,512,0.01,2,0.1,0.1,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyper1tr8fw81,18.12,19.04,25.48,40.97,49.46,56.77,19.12,18.12,19.04,25.48,40.97,49.46,56.77,84.34,87.69,75.96,128,512,0.01,2,0.1,0.3,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyper76t52hbm,18.12,19.04,32.94,40.97,49.46,56.77,19.12,18.12,19.04,32.94,40.97,49.46,56.77,84.34,87.69,75.96,128,512,0.01,2,0.1,0.3,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyperuuk4jfyc,18.12,19.04,32.94,40.97,49.46,56.77,19.12,18.12,19.04,32.94,40.97,49.46,56.77,84.34,87.69,75.96,128,512,0.01,2,0.1,0.5,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyperhwaq87md,18.12,19.04,32.94,40.97,49.46,56.77,19.12,18.12,19.04,32.94,40.97,49.46,56.77,84.34,87.69,75.96,128,512,0.01,2,0.1,0.5,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyper3rbdicg4,18.12,19.04,32.94,40.97,49.92,56.77,19.12,18.12,19.04,32.94,40.97,49.92,56.77,84.26,87.69,75.96,128,512,0.01,2,0.3,0.1,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyperaeex9an5,18.12,19.04,32.94,40.97,49.92,56.77,19.12,18.12,19.04,32.94,40.97,49.92,56.77,84.86,87.98,75.96,128,512,0.01,2,0.3,0.1,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyper8b6gxxms,18.12,19.04,32.94,40.97,49.92,56.77,19.12,18.12,19.04,32.94,40.97,49.92,56.77,84.86,87.98,75.96,128,512,0.01,2,0.3,0.3,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hypergakpy58n,18.12,19.04,32.94,40.97,49.92,56.77,19.12,18.12,19.04,32.94,40.97,49.92,56.77,84.86,87.98,75.96,128,512,0.01,2,0.3,0.3,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyperwelc3ori,18.12,19.04,32.94,40.97,49.92,56.77,19.12,18.12,19.04,32.94,40.97,49.92,56.77,84.86,87.98,75.96,128,512,0.01,2,0.3,0.5,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hypers9nbpxcy,18.12,19.04,32.94,40.97,49.92,56.77,19.12,18.12,19.04,32.94,40.97,49.92,56.77,84.86,87.98,75.96,128,512,0.01,2,0.3,0.5,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyperypbipbba,13.74,21.67,32.94,40.97,49.92,55.89,19.6,13.74,21.67,32.94,40.97,49.92,55.89,84.86,87.98,75.96,128,512,0.01,2,0.5,0.1,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyperh9rbvbx7,13.74,21.67,32.94,40.97,49.92,55.89,19.6,13.74,21.67,32.94,40.97,49.92,55.89,84.86,87.98,75.96,128,512,0.01,2,0.5,0.1,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyperu86y7i7m,13.74,21.67,32.94,40.97,49.92,55.89,19.6,13.74,21.67,32.94,40.97,49.92,55.89,84.86,87.98,75.96,128,512,0.01,2,0.5,0.3,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyperqk5smaxm,13.74,21.67,32.94,40.97,49.92,55.89,19.6,13.74,21.67,32.94,40.97,49.92,55.89,84.86,87.98,75.96,128,512,0.01,2,0.5,0.3,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyperkp83goql,13.74,21.67,32.94,40.97,49.92,55.89,19.6,13.74,21.67,32.94,40.97,49.92,55.89,84.86,87.98,75.96,128,512,0.01,2,0.5,0.5,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyperhkw9oyjk,13.74,21.67,32.94,40.97,49.92,55.89,19.6,13.74,21.67,32.94,40.97,49.92,55.89,84.86,87.98,75.96,128,512,0.01,2,0.5,0.5,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hypernudjf0m9,13.74,21.67,32.94,40.97,49.92,55.89,19.6,13.74,21.67,32.94,40.97,49.92,55.89,84.86,87.98,75.96,128,512,0.01,3,0.1,0.1,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hypertg3x5gjb,13.74,21.67,32.94,40.97,49.92,55.89,19.6,13.74,21.67,32.94,40.97,49.92,55.89,84.86,87.98,75.96,128,512,0.01,3,0.1,0.1,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyperixrlq8d0,13.74,21.67,32.94,40.97,49.92,55.89,19.6,13.74,21.67,32.94,40.97,49.92,55.89,84.86,87.98,75.96,128,512,0.01,3,0.1,0.3,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyper56vdz5yu,13.74,21.67,32.94,40.97,49.92,55.89,19.6,13.74,21.67,32.94,40.97,49.92,55.89,84.86,87.98,75.96,128,512,0.01,3,0.1,0.3,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyperk39lqrsi,13.74,21.67,32.94,40.97,49.92,55.89,19.6,13.74,21.67,32.94,40.97,49.92,55.89,84.86,87.98,75.96,128,512,0.01,3,0.1,0.5,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hypergwbyzp1n,13.74,21.67,32.94,40.97,49.92,55.89,19.6,13.74,21.67,32.94,40.97,49.92,55.89,84.86,87.98,75.96,128,512,0.01,3,0.1,0.5,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyperge5pr40l,13.74,21.67,32.94,40.97,49.92,55.89,19.6,13.74,21.67,32.94,40.97,49.92,55.89,84.86,87.98,75.96,128,512,0.01,3,0.3,0.1,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyper10kainzp,13.74,21.67,32.94,40.97,49.92,55.89,19.6,13.74,21.67,32.94,40.97,49.92,55.89,84.6,87.98,75.96,128,512,0.01,3,0.3,0.1,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hypernkgjxwpo,13.74,21.67,32.94,40.97,49.92,55.89,19.6,13.74,21.67,32.94,40.97,49.92,55.89,84.6,87.98,75.96,128,512,0.01,3,0.3,0.3,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyperhbskp6ch,13.74,21.67,32.94,40.97,49.92,55.89,19.6,13.74,21.67,32.94,40.97,49.92,55.89,84.6,87.98,75.96,128,512,0.01,3,0.3,0.3,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyperpztx1no0,13.74,21.67,32.94,40.97,49.92,55.89,19.6,13.74,21.67,32.94,40.97,49.92,55.89,84.6,87.98,75.96,128,512,0.01,3,0.3,0.5,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyper93bbr1kv,13.74,21.67,32.94,40.97,49.92,55.89,19.6,13.74,21.67,32.94,40.97,49.92,55.89,84.6,87.98,75.96,128,512,0.01,3,0.3,0.5,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyperai4ihhzq,9.93,21.67,32.94,40.97,49.92,55.89,14.63,9.93,21.67,32.94,40.97,49.92,55.89,84.6,87.98,75.96,128,512,0.01,3,0.5,0.1,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hypermo188w1e,9.93,21.67,32.94,40.97,49.92,55.89,14.63,9.93,21.67,32.94,40.97,49.92,55.89,84.6,87.98,75.96,128,512,0.01,3,0.5,0.1,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyperyy1qzyv2,9.93,21.67,32.94,40.97,49.92,55.89,14.63,9.93,21.67,32.94,40.97,49.92,55.89,84.6,87.98,75.96,128,512,0.01,3,0.5,0.3,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyperxzx3c3xw,9.93,21.67,32.94,40.4,49.92,55.89,14.63,9.93,21.67,32.94,40.4,49.92,55.89,84.6,87.98,75.96,128,512,0.01,3,0.5,0.3,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hypervnw0hxhp,9.93,21.67,32.94,40.4,49.92,55.89,14.63,9.93,21.67,32.94,40.4,49.92,55.89,84.6,87.98,75.96,128,512,0.01,3,0.5,0.5,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hypern405ay1p,9.93,21.67,32.94,40.4,49.92,55.89,14.63,9.93,21.67,32.94,40.4,49.92,55.89,84.6,87.98,75.96,128,512,0.01,3,0.5,0.5,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyperxxu28yg9,9.93,21.67,32.94,40.4,49.92,55.89,14.63,9.93,21.67,32.94,40.4,49.92,55.89,84.6,87.98,69.69,128,512,0.001,2,0.1,0.1,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyperwck8i0tq,9.93,21.67,32.94,40.4,49.92,55.89,14.63,9.93,21.67,32.94,40.4,49.92,55.89,84.6,87.98,69.69,128,512,0.001,2,0.1,0.1,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyperovphmu8f,9.93,21.67,32.94,40.4,49.92,55.89,14.63,9.93,21.67,32.94,40.4,49.92,55.89,84.6,87.98,69.69,128,512,0.001,2,0.1,0.3,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyper80qtdx2q,9.93,21.67,32.94,40.4,49.92,55.89,14.63,9.93,21.67,32.94,40.4,49.92,55.89,84.6,87.98,69.69,128,512,0.001,2,0.1,0.3,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyperk86kmatj,9.93,21.67,32.94,40.4,49.92,55.89,14.63,9.93,21.67,32.94,40.4,49.92,55.89,84.6,87.98,69.69,128,512,0.001,2,0.1,0.5,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyper7aqg1j4f,9.93,21.67,32.94,40.4,49.92,55.89,14.63,9.93,21.67,32.94,40.4,49.92,55.89,84.6,87.98,69.69,128,512,0.001,2,0.1,0.5,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hypernac0bzpp,9.93,21.67,32.27,40.4,49.92,55.89,14.63,9.93,21.67,32.27,40.4,49.92,55.89,84.6,87.98,54.99,128,512,0.001,2,0.3,0.1,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyper7khhu7tg,9.93,21.67,32.27,40.4,49.92,55.89,14.63,9.93,21.67,32.27,40.4,49.92,55.89,84.88,87.98,54.99,128,512,0.001,2,0.3,0.1,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyper08ctcqwb,9.93,21.67,32.27,40.4,49.92,55.89,14.63,9.93,21.67,32.27,40.4,49.92,55.89,84.88,87.98,53.58,128,512,0.001,2,0.3,0.3,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyperm98nc9h1,9.93,21.67,32.27,40.4,49.92,55.89,14.63,9.93,21.67,32.27,40.4,49.92,55.89,84.88,87.98,53.58,128,512,0.001,2,0.3,0.3,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyperv26skxvi,9.93,21.67,32.27,40.4,49.92,55.89,14.63,9.93,21.67,32.27,40.4,49.92,55.89,84.88,87.98,53.58,128,512,0.001,2,0.3,0.5,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyperawlv0t3h,9.93,21.67,32.27,40.4,49.92,55.89,14.63,9.93,21.67,32.27,40.4,49.92,55.89,84.88,87.98,53.58,128,512,0.001,2,0.3,0.5,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyperidslmq0w,9.93,21.67,32.27,40.4,49.92,55.89,14.63,9.93,21.67,32.27,40.4,49.92,55.89,84.88,87.98,53.58,128,512,0.001,2,0.5,0.1,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyperxx5b6u4e,9.93,21.67,32.27,40.4,49.92,55.89,14.63,9.93,21.67,32.27,40.4,49.92,55.89,84.88,87.98,64.13,128,512,0.001,2,0.5,0.1,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyperoux3xs5c,9.93,21.67,32.27,40.4,49.92,55.89,14.63,9.93,21.67,32.27,40.4,49.92,55.89,84.88,87.98,64.13,128,512,0.001,2,0.5,0.3,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyperqfngohxa,9.93,21.67,32.27,40.4,49.92,55.89,14.63,9.93,21.67,32.27,40.4,49.92,55.89,84.88,87.98,64.13,128,512,0.001,2,0.5,0.3,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyperkn8zndla,9.93,21.67,32.27,40.4,49.92,55.89,14.63,9.93,21.67,32.27,40.4,49.92,55.89,84.88,87.98,64.13,128,512,0.001,2,0.5,0.5,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyper096prsdr,9.93,21.67,32.27,40.4,49.92,55.89,14.63,9.93,21.67,32.27,40.4,49.92,55.89,84.88,87.98,64.13,128,512,0.001,2,0.5,0.5,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyperbit0mvby,9.93,21.67,32.27,40.4,49.92,55.89,14.63,9.93,21.67,32.27,40.4,49.92,55.89,84.88,87.98,64.13,128,512,0.001,3,0.1,0.1,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyperz3ecbpj2,9.93,21.67,32.27,40.4,49.92,55.89,14.63,9.93,21.67,32.27,40.4,49.92,55.89,84.88,87.98,64.13,128,512,0.001,3,0.1,0.1,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyperuxuj3a6a,9.93,21.67,32.27,40.4,49.92,55.89,14.63,9.93,21.67,32.27,40.4,49.92,55.89,84.88,87.98,64.13,128,512,0.001,3,0.1,0.3,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyper4jwpli03,9.93,21.67,32.27,40.4,49.92,55.89,14.63,9.93,21.67,32.27,40.4,49.92,55.89,84.88,87.98,64.13,128,512,0.001,3,0.1,0.3,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyper0zeip6cg,9.93,21.67,32.27,40.4,49.92,55.89,14.63,9.93,21.67,32.27,40.4,49.92,55.89,84.88,87.98,64.13,128,512,0.001,3,0.1,0.5,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyperfgewrxjw,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,64.13,128,512,0.001,3,0.1,0.5,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyperfmbe4omy,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,64.13,128,512,0.001,3,0.3,0.1,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyperrq2lh0gk,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,64.13,128,512,0.001,3,0.3,0.1,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyper4tysroak,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,64.13,128,512,0.001,3,0.3,0.3,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyper6u3jlww1,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,64.13,128,512,0.001,3,0.3,0.3,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hypermt1kgmca,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,64.13,128,512,0.001,3,0.3,0.5,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyperbnamak58,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,64.13,128,512,0.001,3,0.3,0.5,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hypersbugngbm,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.001,3,0.5,0.1,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyper05eglrp4,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.001,3,0.5,0.1,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyper6m8qe2v3,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.001,3,0.5,0.3,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyperzjuk9bjt,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.001,3,0.5,0.3,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyperqhm5t40u,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.001,3,0.5,0.5,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyperl28bnpxr,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.001,3,0.5,0.5,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyperv7nycdin,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.0001,2,0.1,0.1,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hypero8wpexki,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.0001,2,0.1,0.1,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyperx9u7q7he,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.0001,2,0.1,0.3,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyperd1142jkv,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.0001,2,0.1,0.3,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hypersxzxrqjs,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.0001,2,0.1,0.5,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyper3kk2h9pu,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.0001,2,0.1,0.5,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyper505tfpe0,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.0001,2,0.3,0.1,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyper2x6yvie5,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.0001,2,0.3,0.1,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyper45ido0xq,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.0001,2,0.3,0.3,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hypere3bm251b,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.0001,2,0.3,0.3,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyperpvys7qaq,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.0001,2,0.3,0.5,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyper8x6du14m,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.0001,2,0.3,0.5,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyperbsxpgs97,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.0001,2,0.5,0.1,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyperbwsmk91z,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.0001,2,0.5,0.1,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyper2ubgqy9o,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.0001,2,0.5,0.3,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hypergi0egtjq,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.0001,2,0.5,0.3,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hypercaujcvo3,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.0001,2,0.5,0.5,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyperemu2tkdc,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.0001,2,0.5,0.5,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyperav23kr53,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.0001,3,0.1,0.1,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyper3shhtv13,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.0001,3,0.1,0.1,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyperv92vhbod,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.0001,3,0.1,0.3,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyperr9c8kxxo,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.0001,3,0.1,0.3,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hypero7v4oger,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.0001,3,0.1,0.5,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyperqww9c2jy,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.0001,3,0.1,0.5,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyper09yg6tav,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.0001,3,0.3,0.1,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyperzm84kye5,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.0001,3,0.3,0.1,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyperm1jnw1is,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.0001,3,0.3,0.3,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyperd2sus111,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.0001,3,0.3,0.3,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyper6b309jon,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.0001,3,0.3,0.5,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyper1abdufte,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.0001,3,0.3,0.5,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyper9ktxzhm9,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.0001,3,0.5,0.1,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyperx3maj31r,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.0001,3,0.5,0.1,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hypere53sac2w,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.0001,3,0.5,0.3,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyper7hvkow23,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.0001,3,0.5,0.3,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyperlozvnjp3,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.0001,3,0.5,0.5,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyperwtg7udr2,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,512,0.0001,3,0.5,0.5,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyperdx67iw4f,9.93,21.67,32.27,40.4,48.69,55.89,14.63,9.93,21.67,32.27,40.4,48.69,55.89,84.88,87.98,53.73,128,1024,0.01,2,0.1,0.1,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hypermlrh1hzy,9.93,21.67,32.27,40.4,49.31,55.89,14.63,9.93,21.67,32.27,40.4,49.31,55.89,84.88,87.98,53.73,128,1024,0.01,2,0.1,0.1,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyperga02nyfe,9.93,21.67,32.27,40.4,49.31,55.89,14.63,9.93,21.67,32.27,40.4,49.31,55.89,84.88,87.98,53.73,128,1024,0.01,2,0.1,0.3,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyper6v02dj3i,9.93,21.67,32.27,40.4,49.31,55.89,14.63,9.93,21.67,32.27,40.4,49.31,55.89,84.88,87.98,53.73,128,1024,0.01,2,0.1,0.3,0.7
arxiv_2023_runkw0a0cdl_BUDDY_hyperk7gcm9xh,9.93,21.67,32.27,40.4,49.31,55.89,14.63,9.93,21.67,32.27,40.4,49.31,55.89,84.88,87.98,53.73,128,1024,0.01,2,0.1,0.5,0.3
arxiv_2023_runkw0a0cdl_BUDDY_hyperpllwc5i3,9.93,22.85,32.27,40.4,49.31,55.89,14.63,9.93,22.85,32.27,40.4,49.31,55.89,84.88,87.98,53.73,128,1024,0.01,2,0.1,0.5,0.7
