Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,hidden_channels, num_layers,mlp_num_layers,f_node_dim,f_edge_dim,dropout,batch_size,lr
cora_rung45jakd8_NeoGNN_hyperac0y3q6h,18.82,54.24,78.6,80.81,81.55,82.29,37.69,18.82,54.24,78.6,80.81,81.55,82.29,89.53,90.38,85.79,256,1,2,128,8,0.0,256,0.01
cora_rung45jakd8_NeoGNN_hyperadtpubuy,18.82,54.24,77.49,80.44,81.55,92.25,37.69,18.82,54.24,77.49,80.44,81.55,92.25,91.48,93.46,85.79,256,1,2,128,8,0.0,256,0.001
cora_rung45jakd8_NeoGNN_hyper2wi90p2p,18.82,54.24,77.49,80.44,81.55,92.25,37.69,18.82,54.24,77.49,80.44,81.55,92.25,91.48,93.46,85.79,256,1,2,128,8,0.0,256,0.0001
cora_rung45jakd8_NeoGNN_hyper143wqmlx,26.57,69.74,77.49,80.07,82.66,92.25,42.74,26.57,69.74,77.49,80.07,82.66,92.25,93.11,94.65,85.24,256,1,2,128,8,0.0,512,0.01
cora_rung45jakd8_NeoGNN_hyper3o69y2qp,26.57,69.74,77.49,80.07,82.66,92.25,42.74,26.57,69.74,77.49,80.07,82.66,92.25,93.11,94.65,85.24,256,1,2,128,8,0.0,512,0.001
cora_rung45jakd8_NeoGNN_hypersntllsxm,26.57,69.74,77.49,80.07,82.66,90.41,42.74,26.57,69.74,77.49,80.07,82.66,90.41,93.11,94.65,85.24,256,1,2,128,8,0.0,512,0.0001
cora_rung45jakd8_NeoGNN_hyper8kmlrlju,32.84,69.0,77.49,79.7,84.5,90.41,46.48,32.84,69.0,77.49,79.7,84.5,90.41,93.11,94.65,85.24,256,1,2,128,8,0.0,1024,0.01
cora_rung45jakd8_NeoGNN_hyperu7pw0guc,32.84,69.0,77.49,79.7,84.5,90.41,46.48,32.84,69.0,77.49,79.7,84.5,90.41,93.11,94.65,85.24,256,1,2,128,8,0.0,1024,0.001
cora_rung45jakd8_NeoGNN_hyperf9oo0seu,32.84,69.0,77.49,79.7,84.5,92.62,46.48,32.84,69.0,77.49,79.7,84.5,92.62,93.11,94.65,85.24,256,1,2,128,8,0.0,1024,0.0001
cora_rung45jakd8_NeoGNN_hypernech8u7l,50.55,69.0,77.12,79.7,84.5,95.2,59.25,50.55,69.0,77.12,79.7,84.5,95.2,94.27,95.27,85.24,256,1,2,128,8,0.1,256,0.01
cora_rung45jakd8_NeoGNN_hyperw8hh6hmd,50.55,69.0,77.12,79.7,84.5,95.2,59.25,50.55,69.0,77.12,79.7,84.5,95.2,94.27,95.27,85.24,256,1,2,128,8,0.1,256,0.001
cora_rung45jakd8_NeoGNN_hyperzdp4dcom,50.55,69.0,77.12,79.7,84.5,95.2,59.25,50.55,69.0,77.12,79.7,84.5,95.2,94.27,95.27,85.24,256,1,2,128,8,0.1,256,0.0001
cora_rung45jakd8_NeoGNN_hyperselt2age,50.55,49.45,77.12,79.7,84.5,95.2,59.25,50.55,49.45,77.12,79.7,84.5,95.2,94.27,95.27,85.24,256,1,2,128,8,0.1,512,0.01
cora_rung45jakd8_NeoGNN_hyperr73t6fk9,50.55,49.45,77.12,79.7,84.5,95.2,59.25,50.55,49.45,77.12,79.7,84.5,95.2,94.27,95.27,85.24,256,1,2,128,8,0.1,512,0.001
cora_rung45jakd8_NeoGNN_hyperxp3rlssa,50.55,49.45,77.12,79.7,84.5,95.2,59.25,50.55,49.45,77.12,79.7,84.5,95.2,94.27,95.27,85.24,256,1,2,128,8,0.1,512,0.0001
cora_rung45jakd8_NeoGNN_hyperovlg667d,50.55,49.45,77.12,79.7,84.5,95.2,59.25,50.55,49.45,77.12,79.7,84.5,95.2,94.27,95.27,85.98,256,1,2,128,8,0.1,1024,0.01
cora_rung45jakd8_NeoGNN_hyper46ouf7q0,50.55,49.45,77.12,79.7,84.5,95.2,59.25,50.55,49.45,77.12,79.7,84.5,95.2,94.27,95.27,85.98,256,1,2,128,8,0.1,1024,0.001
cora_rung45jakd8_NeoGNN_hyper7nktlgeb,50.55,49.45,77.12,79.7,84.5,95.2,59.25,50.55,49.45,77.12,79.7,84.5,95.2,94.27,95.27,85.98,256,1,2,128,8,0.1,1024,0.0001
cora_rung45jakd8_NeoGNN_hyperx8rimgbz,50.55,49.45,77.12,79.7,84.5,95.2,59.25,50.55,49.45,77.12,79.7,84.5,95.2,94.27,95.27,85.98,256,1,2,128,8,0.3,256,0.01
cora_rung45jakd8_NeoGNN_hyperqbrlgww1,50.55,49.45,77.12,79.7,84.5,95.2,59.25,50.55,49.45,77.12,79.7,84.5,95.2,94.27,95.27,85.98,256,1,2,128,8,0.3,256,0.001
cora_rung45jakd8_NeoGNN_hyperkif0kkog,50.55,49.45,77.12,79.7,84.5,95.2,59.25,50.55,49.45,77.12,79.7,84.5,95.2,94.27,95.27,85.98,256,1,2,128,8,0.3,256,0.0001
cora_rung45jakd8_NeoGNN_hyperg9cb7kcq,50.55,49.45,77.12,79.7,84.5,95.2,59.25,50.55,49.45,77.12,79.7,84.5,95.2,94.27,95.27,85.98,256,1,2,128,8,0.3,512,0.01
cora_rung45jakd8_NeoGNN_hyper31acr8m7,50.55,49.45,77.12,79.7,84.5,95.2,59.25,50.55,49.45,77.12,79.7,84.5,95.2,94.27,95.27,85.98,256,1,2,128,8,0.3,512,0.001
cora_rung45jakd8_NeoGNN_hyper5e17oxfg,50.55,49.45,77.12,79.7,84.5,95.2,59.25,50.55,49.45,77.12,79.7,84.5,95.2,94.27,95.27,85.98,256,1,2,128,8,0.3,512,0.0001
cora_rung45jakd8_NeoGNN_hyper1hv17y03,50.55,46.86,75.65,82.29,84.5,95.2,59.25,50.55,46.86,75.65,82.29,84.5,95.2,94.27,95.27,85.98,256,1,2,128,8,0.3,1024,0.01
cora_rung45jakd8_NeoGNN_hypercmh2cti6,50.55,46.86,75.65,82.29,84.5,95.2,59.25,50.55,46.86,75.65,82.29,84.5,95.2,94.27,95.27,85.98,256,1,2,128,8,0.3,1024,0.001
cora_rung45jakd8_NeoGNN_hyper1aopjhws,50.55,46.86,75.65,82.29,84.5,95.2,59.25,50.55,46.86,75.65,82.29,84.5,95.2,94.27,95.27,85.98,256,1,2,128,8,0.3,1024,0.0001
cora_rung45jakd8_NeoGNN_hypermt2tfint,50.55,46.86,75.65,82.29,84.5,95.2,59.25,50.55,46.86,75.65,82.29,84.5,95.2,94.27,95.27,85.98,256,1,3,128,8,0.0,256,0.01
cora_rung45jakd8_NeoGNN_hyper2g1qmfgo,50.55,46.86,75.65,82.29,84.5,95.2,59.25,50.55,46.86,75.65,82.29,84.5,95.2,94.27,95.27,85.98,256,1,3,128,8,0.0,256,0.001
cora_rung45jakd8_NeoGNN_hyper6pu39jjd,50.55,46.86,75.65,82.29,84.5,95.2,59.25,50.55,46.86,75.65,82.29,84.5,95.2,94.27,95.27,85.98,256,1,3,128,8,0.0,256,0.0001
cora_rung45jakd8_NeoGNN_hyper7dtkpx8d,50.55,68.27,75.65,82.29,84.5,95.2,59.25,50.55,68.27,75.65,82.29,84.5,95.2,94.27,95.27,85.98,256,1,3,128,8,0.0,512,0.01
cora_rung45jakd8_NeoGNN_hyperuseqt6f2,50.55,68.27,75.65,82.29,84.5,95.2,59.25,50.55,68.27,75.65,82.29,84.5,95.2,94.27,95.27,85.98,256,1,3,128,8,0.0,512,0.001
cora_rung45jakd8_NeoGNN_hyperrlcifrcf,50.55,68.27,75.65,82.29,84.5,95.2,59.25,50.55,68.27,75.65,82.29,84.5,95.2,94.27,95.27,85.98,256,1,3,128,8,0.0,512,0.0001
cora_rung45jakd8_NeoGNN_hyperjqtfnb9q,50.55,68.27,75.65,82.29,84.5,95.2,59.25,50.55,68.27,75.65,82.29,84.5,95.2,94.27,95.27,85.98,256,1,3,128,8,0.0,1024,0.01
cora_rung45jakd8_NeoGNN_hypergwm1w5lg,50.55,68.27,75.65,82.29,84.5,95.2,59.25,50.55,68.27,75.65,82.29,84.5,95.2,94.27,95.27,85.98,256,1,3,128,8,0.0,1024,0.001
cora_rung45jakd8_NeoGNN_hyperlv9k2g6d,50.55,68.27,75.65,82.29,84.5,88.93,59.25,50.55,68.27,75.65,82.29,84.5,88.19,94.27,95.27,85.98,256,1,3,128,8,0.0,1024,0.0001
cora_rung45jakd8_NeoGNN_hyperep0evfds,50.55,68.27,75.65,82.29,84.5,88.93,59.25,50.55,68.27,75.65,82.29,84.5,88.19,94.27,95.27,85.98,256,1,3,128,8,0.1,256,0.01
cora_rung45jakd8_NeoGNN_hyperwd5tmj8a,50.55,68.27,75.65,82.29,84.5,88.93,59.25,50.55,68.27,75.65,82.29,84.5,88.19,94.27,95.27,85.98,256,1,3,128,8,0.1,256,0.001
cora_rung45jakd8_NeoGNN_hyperzru3aq4y,50.55,68.27,75.65,82.29,84.5,88.93,59.25,50.55,68.27,75.65,82.29,84.5,88.19,94.27,95.27,85.98,256,1,3,128,8,0.1,256,0.0001
cora_rung45jakd8_NeoGNN_hyperj0x39wl8,50.55,68.27,75.65,82.29,84.5,88.93,59.25,50.55,68.27,75.65,82.29,84.5,88.19,94.27,95.27,85.98,256,1,3,128,8,0.1,512,0.01
cora_rung45jakd8_NeoGNN_hyper4qcf11hd,50.55,68.27,75.65,82.29,84.5,88.93,59.25,50.55,68.27,75.65,82.29,84.5,88.19,94.27,95.27,85.98,256,1,3,128,8,0.1,512,0.001
cora_rung45jakd8_NeoGNN_hyperr2qvo8dj,50.55,68.27,75.65,82.29,84.5,88.93,59.25,50.55,68.27,75.65,82.29,84.5,88.19,94.27,95.27,85.98,256,1,3,128,8,0.1,512,0.0001
cora_rung45jakd8_NeoGNN_hyperw80be1u5,50.55,68.27,75.65,82.29,84.5,88.93,59.25,50.55,68.27,75.65,82.29,84.5,88.19,94.27,95.27,85.98,256,1,3,128,8,0.1,1024,0.01
cora_rung45jakd8_NeoGNN_hyperj6vx4mo3,50.55,68.27,75.65,82.29,84.5,88.93,59.25,50.55,68.27,75.65,82.29,84.5,88.19,94.27,95.27,85.98,256,1,3,128,8,0.1,1024,0.001
cora_rung45jakd8_NeoGNN_hyperan968k9p,50.55,68.27,75.65,82.29,84.5,88.93,59.25,50.55,68.27,75.65,82.29,84.5,88.19,94.27,95.27,85.98,256,1,3,128,8,0.1,1024,0.0001
cora_rung45jakd8_NeoGNN_hypertbjbs7wi,50.55,68.27,75.65,82.29,84.5,88.93,59.25,50.55,68.27,75.65,82.29,84.5,88.19,94.27,95.27,85.98,256,1,3,128,8,0.3,256,0.01
cora_rung45jakd8_NeoGNN_hypernfdna7xs,50.55,68.27,75.65,82.29,84.5,88.93,59.25,50.55,68.27,75.65,82.29,84.5,88.19,94.27,95.27,85.98,256,1,3,128,8,0.3,256,0.001
cora_rung45jakd8_NeoGNN_hyperfosuwut5,50.55,68.27,75.65,82.29,84.5,88.93,59.25,50.55,68.27,75.65,82.29,84.5,88.19,94.27,95.27,85.98,256,1,3,128,8,0.3,256,0.0001
cora_rung45jakd8_NeoGNN_hyper7qfp32ek,50.55,68.27,75.65,82.29,84.5,88.93,59.25,50.55,68.27,75.65,82.29,84.5,88.19,94.27,95.27,85.98,256,1,3,128,8,0.3,512,0.01
cora_rung45jakd8_NeoGNN_hyperm0ljx0qh,50.55,68.27,75.65,82.29,84.5,88.93,59.25,50.55,68.27,75.65,82.29,84.5,88.19,94.27,95.27,85.98,256,1,3,128,8,0.3,512,0.001
cora_rung45jakd8_NeoGNN_hyper0bisyerx,50.55,68.27,75.65,82.29,84.5,88.93,59.25,50.55,68.27,75.65,82.29,84.5,88.19,94.27,95.27,85.98,256,1,3,128,8,0.3,512,0.0001
cora_rung45jakd8_NeoGNN_hyperebfkuquc,50.55,68.27,75.65,82.29,84.5,88.93,59.25,50.55,68.27,75.65,82.29,84.5,88.19,94.27,95.27,85.98,256,1,3,128,8,0.3,1024,0.01
cora_rung45jakd8_NeoGNN_hyper6ehx2geo,50.55,68.27,75.65,82.29,84.5,88.93,59.25,50.55,68.27,75.65,82.29,84.5,88.19,94.27,95.27,85.98,256,1,3,128,8,0.3,1024,0.001
cora_rung45jakd8_NeoGNN_hyper1lhb4ejf,50.55,68.27,75.65,82.29,84.5,88.93,59.25,50.55,68.27,75.65,82.29,84.5,88.19,94.27,95.27,85.98,256,1,3,128,8,0.3,1024,0.0001
cora_rung45jakd8_NeoGNN_hyper0kd6dxrm,50.55,68.27,75.65,82.29,87.82,88.93,59.25,50.55,68.27,75.65,82.29,87.82,88.19,94.27,95.27,85.98,256,2,2,128,8,0.0,256,0.01
cora_rung45jakd8_NeoGNN_hyperf9pv7adv,50.55,68.27,75.65,82.29,87.82,88.93,59.25,50.55,68.27,75.65,82.29,87.82,88.19,94.27,95.27,85.98,256,2,2,128,8,0.0,256,0.001
cora_rung45jakd8_NeoGNN_hyper30437lg9,50.55,68.27,75.65,82.29,87.82,88.93,59.25,50.55,68.27,75.65,82.29,87.82,88.19,94.27,95.27,85.98,256,2,2,128,8,0.0,256,0.0001
cora_rung45jakd8_NeoGNN_hyperh4ntuxz5,50.55,68.27,75.65,82.29,87.82,88.93,59.25,50.55,68.27,75.65,82.29,87.82,88.19,94.27,95.27,85.98,256,2,2,128,8,0.0,512,0.01
cora_rung45jakd8_NeoGNN_hyperm8y375et,50.55,68.27,75.65,82.29,87.82,88.93,59.25,50.55,68.27,75.65,82.29,87.82,88.19,94.27,95.27,85.98,256,2,2,128,8,0.0,512,0.001
cora_rung45jakd8_NeoGNN_hyperzq8tdw17,50.55,68.27,75.65,82.29,87.82,88.93,59.25,50.55,68.27,75.65,82.29,87.82,88.19,94.27,95.27,85.98,256,2,2,128,8,0.0,512,0.0001
cora_rung45jakd8_NeoGNN_hypermxt3bn4g,50.55,68.27,75.65,82.29,87.82,88.93,59.25,50.55,68.27,75.65,82.29,87.82,88.19,94.27,95.27,85.98,256,2,2,128,8,0.0,1024,0.01
cora_rung45jakd8_NeoGNN_hyperlw21snzk,50.55,68.27,75.65,82.29,87.82,88.93,59.25,50.55,68.27,75.65,82.29,87.82,88.19,94.27,95.27,85.98,256,2,2,128,8,0.0,1024,0.001
cora_rung45jakd8_NeoGNN_hyperqausidb7,50.55,68.27,75.65,82.29,87.82,88.93,59.25,50.55,68.27,75.65,82.29,87.82,88.19,94.27,95.27,85.98,256,2,2,128,8,0.0,1024,0.0001
cora_rung45jakd8_NeoGNN_hyper16k5s12c,50.55,68.27,75.65,82.29,87.82,88.93,59.25,50.55,68.27,75.65,82.29,87.82,88.19,94.27,95.27,85.98,256,2,2,128,8,0.1,256,0.01
cora_rung45jakd8_NeoGNN_hypere1hddv9n,50.55,68.27,75.65,82.29,87.82,88.93,59.25,50.55,68.27,75.65,82.29,87.82,88.19,94.27,95.27,85.98,256,2,2,128,8,0.1,256,0.001
cora_rung45jakd8_NeoGNN_hyper4veupm0t,50.55,68.27,75.65,82.29,87.82,88.93,59.25,50.55,68.27,75.65,82.29,87.82,88.19,94.27,95.27,85.98,256,2,2,128,8,0.1,256,0.0001
cora_rung45jakd8_NeoGNN_hyperx3ea7t91,50.55,68.27,75.65,82.29,87.82,88.93,59.25,50.55,68.27,75.65,82.29,87.82,88.19,94.27,95.27,85.98,256,2,2,128,8,0.1,512,0.01
cora_rung45jakd8_NeoGNN_hypergb0ziaym,50.55,68.27,75.65,82.29,87.82,88.93,59.25,50.55,68.27,75.65,82.29,87.82,88.19,94.27,95.27,85.98,256,2,2,128,8,0.1,512,0.001
cora_rung45jakd8_NeoGNN_hyper016g7zfw,50.55,68.27,75.65,82.29,87.82,88.93,59.25,50.55,68.27,75.65,82.29,87.82,88.19,94.27,95.27,85.98,256,2,2,128,8,0.1,512,0.0001
cora_rung45jakd8_NeoGNN_hyperliha039s,50.55,68.27,75.65,82.29,87.82,88.93,59.25,50.55,68.27,75.65,82.29,87.82,88.19,94.27,95.27,85.98,256,2,2,128,8,0.1,1024,0.01
cora_rung45jakd8_NeoGNN_hypertq8hvuha,50.55,68.27,75.65,82.29,87.82,88.93,59.25,50.55,68.27,75.65,82.29,87.82,88.19,94.27,95.27,85.98,256,2,2,128,8,0.1,1024,0.001
cora_rung45jakd8_NeoGNN_hyperxxp74lnv,50.55,68.27,75.65,82.29,87.82,88.93,59.25,50.55,68.27,75.65,82.29,87.82,88.19,94.27,95.27,85.98,256,2,2,128,8,0.1,1024,0.0001
cora_rung45jakd8_NeoGNN_hyperjnls8tj2,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,2,2,128,8,0.3,256,0.01
cora_rung45jakd8_NeoGNN_hyperpmt9ledl,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,2,2,128,8,0.3,256,0.001
cora_rung45jakd8_NeoGNN_hyperxas39szb,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,2,2,128,8,0.3,256,0.0001
cora_rung45jakd8_NeoGNN_hyper1ih5ele4,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,2,2,128,8,0.3,512,0.01
cora_rung45jakd8_NeoGNN_hyperl5unyqy4,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,2,2,128,8,0.3,512,0.001
cora_rung45jakd8_NeoGNN_hyperc8ifmhji,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,2,2,128,8,0.3,512,0.0001
cora_rung45jakd8_NeoGNN_hyper2jd12x81,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,2,2,128,8,0.3,1024,0.01
cora_rung45jakd8_NeoGNN_hyperlxogf8np,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,2,2,128,8,0.3,1024,0.001
cora_rung45jakd8_NeoGNN_hyper7ht4esns,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,2,2,128,8,0.3,1024,0.0001
cora_rung45jakd8_NeoGNN_hypernrsoq3ai,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,2,3,128,8,0.0,256,0.01
cora_rung45jakd8_NeoGNN_hyperonz3u6gx,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,2,3,128,8,0.0,256,0.001
cora_rung45jakd8_NeoGNN_hyperwlulsqoc,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,2,3,128,8,0.0,256,0.0001
cora_rung45jakd8_NeoGNN_hyperwprw5css,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,2,3,128,8,0.0,512,0.01
cora_rung45jakd8_NeoGNN_hyper36j3u7w0,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,2,3,128,8,0.0,512,0.001
cora_rung45jakd8_NeoGNN_hyperuvf888l2,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,2,3,128,8,0.0,512,0.0001
cora_rung45jakd8_NeoGNN_hyper4pnmk8j0,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,2,3,128,8,0.0,1024,0.01
cora_rung45jakd8_NeoGNN_hyperq89r3nmh,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,2,3,128,8,0.0,1024,0.001
cora_rung45jakd8_NeoGNN_hypernx6s3p6b,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,2,3,128,8,0.0,1024,0.0001
cora_rung45jakd8_NeoGNN_hyper6e5omsck,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,2,3,128,8,0.1,256,0.01
cora_rung45jakd8_NeoGNN_hyperjf853gp6,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,2,3,128,8,0.1,256,0.001
cora_rung45jakd8_NeoGNN_hyperx5m6o63e,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,2,3,128,8,0.1,256,0.0001
cora_rung45jakd8_NeoGNN_hyperfoc8ll2r,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,2,3,128,8,0.1,512,0.01
cora_rung45jakd8_NeoGNN_hyper58n6fq0e,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,2,3,128,8,0.1,512,0.001
cora_rung45jakd8_NeoGNN_hyper7clbs354,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,2,3,128,8,0.1,512,0.0001
cora_rung45jakd8_NeoGNN_hyperw8nywft0,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,2,3,128,8,0.1,1024,0.01
cora_rung45jakd8_NeoGNN_hyperftdp7liv,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,2,3,128,8,0.1,1024,0.001
cora_rung45jakd8_NeoGNN_hyperxf6fycvi,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,2,3,128,8,0.1,1024,0.0001
cora_rung45jakd8_NeoGNN_hyperun3q85ys,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,2,3,128,8,0.3,256,0.01
cora_rung45jakd8_NeoGNN_hyperjyrrmnc4,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,2,3,128,8,0.3,256,0.001
cora_rung45jakd8_NeoGNN_hyperjmxjct71,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,2,3,128,8,0.3,256,0.0001
cora_rung45jakd8_NeoGNN_hyperlsw4vsxc,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,2,3,128,8,0.3,512,0.01
cora_rung45jakd8_NeoGNN_hyperhvh5vlmv,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,2,3,128,8,0.3,512,0.001
cora_rung45jakd8_NeoGNN_hyper8p0guckv,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,2,3,128,8,0.3,512,0.0001
cora_rung45jakd8_NeoGNN_hyperopffvzxn,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,2,3,128,8,0.3,1024,0.01
cora_rung45jakd8_NeoGNN_hyper8hd8nvm1,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,2,3,128,8,0.3,1024,0.001
cora_rung45jakd8_NeoGNN_hyperfhanpxve,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,2,3,128,8,0.3,1024,0.0001
cora_rung45jakd8_NeoGNN_hyper0svkmi33,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,2,128,8,0.0,256,0.01
cora_rung45jakd8_NeoGNN_hyperxd51oxc2,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,2,128,8,0.0,256,0.001
cora_rung45jakd8_NeoGNN_hypereaehinvl,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,2,128,8,0.0,256,0.0001
cora_rung45jakd8_NeoGNN_hypera49t3pi2,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,2,128,8,0.0,512,0.01
cora_rung45jakd8_NeoGNN_hyper69z0nz6z,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,2,128,8,0.0,512,0.001
cora_rung45jakd8_NeoGNN_hyperjektyf87,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,2,128,8,0.0,512,0.0001
cora_rung45jakd8_NeoGNN_hyper4p01xl1j,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,2,128,8,0.0,1024,0.01
cora_rung45jakd8_NeoGNN_hyperlyvuhsxb,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,2,128,8,0.0,1024,0.001
cora_rung45jakd8_NeoGNN_hyperfbjllvgq,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,2,128,8,0.0,1024,0.0001
cora_rung45jakd8_NeoGNN_hypermof854s3,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,2,128,8,0.1,256,0.01
cora_rung45jakd8_NeoGNN_hyper8ppjtq0u,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,2,128,8,0.1,256,0.001
cora_rung45jakd8_NeoGNN_hyper08lcb3c5,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,2,128,8,0.1,256,0.0001
cora_rung45jakd8_NeoGNN_hyperoowdkajy,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,2,128,8,0.1,512,0.01
cora_rung45jakd8_NeoGNN_hyperst5tp45h,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,2,128,8,0.1,512,0.001
