Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,gnndp,xdp,tdp,gnnedp,predp,preedp,gnnlr,prelr,hiddim,batch_size
arxiv_2023_runpj6hyrh5_NCN_hypersr37fnyg,21.4,41.97,64.19,75.03,87.92,92.97,32.45,21.4,41.97,64.19,75.03,87.92,92.97,98.33,98.34,93.67,0.0,0.0,0.0,0.0,0.0,0.4,0.0001,0.001,64,2048
arxiv_2023_runpj6hyrh5_NCN_hypernc4hkuci,21.4,41.97,64.19,75.03,87.92,92.97,32.45,21.4,41.97,64.19,75.03,87.92,92.97,98.33,98.34,93.67,0.0,0.0,0.0,0.0,0.0,0.4,0.0001,0.0001,64,2048
arxiv_2023_runpj6hyrh5_NCN_hyperzx8lgax2,21.4,41.97,64.19,75.03,87.92,92.97,32.45,21.4,41.97,64.19,75.03,87.92,92.97,98.33,98.34,93.67,0.0,0.0,0.0,0.0,0.05,0.0,0.001,0.001,64,256
arxiv_2023_runpj6hyrh5_NCN_hyperndk87j1z,21.4,41.97,64.19,75.03,87.92,92.97,32.45,21.4,41.97,64.19,75.03,87.92,92.97,98.33,98.34,93.67,0.0,0.0,0.0,0.0,0.05,0.0,0.001,0.0001,64,256
arxiv_2023_runpj6hyrh5_NCN_hypervpfjpyhm,21.4,41.97,64.19,75.03,87.92,92.97,32.45,21.4,41.97,64.19,75.03,87.92,92.97,98.33,98.34,93.9,0.0,0.0,0.0,0.0,0.05,0.0,0.0001,0.001,64,256
arxiv_2023_runpj6hyrh5_NCN_hyperygkmzkqz,21.4,41.97,64.19,75.03,87.92,92.97,32.45,21.4,41.97,64.19,75.03,87.92,92.97,98.33,98.34,93.9,0.0,0.0,0.0,0.0,0.05,0.0,0.0001,0.0001,64,256
arxiv_2023_runpj6hyrh5_NCN_hyperbtqt1erw,21.4,41.97,64.19,75.03,87.92,92.97,32.45,21.4,41.97,64.19,75.03,87.92,92.97,98.19,98.34,93.9,0.0,0.0,0.0,0.0,0.05,0.0,0.001,0.001,64,512
arxiv_2023_runpj6hyrh5_NCN_hyperrep6zekd,21.4,41.97,64.19,75.03,87.92,92.97,32.45,21.4,41.97,64.19,75.03,87.92,92.97,98.19,98.34,93.9,0.0,0.0,0.0,0.0,0.05,0.0,0.001,0.0001,64,512
arxiv_2023_runpj6hyrh5_NCN_hyperx1hj4y5e,21.4,41.97,64.19,75.03,87.92,92.97,32.45,21.4,41.97,64.19,75.03,87.92,92.97,98.19,98.34,93.9,0.0,0.0,0.0,0.0,0.05,0.0,0.0001,0.001,64,512
arxiv_2023_runpj6hyrh5_NCN_hyperrq36uwc8,21.4,41.97,64.19,75.03,87.92,92.97,32.45,21.4,41.97,64.19,75.03,87.92,92.97,98.19,98.34,93.9,0.0,0.0,0.0,0.0,0.05,0.0,0.0001,0.0001,64,512
arxiv_2023_runpj6hyrh5_NCN_hypernuw5a1e7,21.4,41.97,64.19,75.03,87.92,92.97,32.45,21.4,41.97,64.19,75.03,87.92,92.97,98.19,98.34,93.9,0.0,0.0,0.0,0.0,0.05,0.0,0.001,0.001,64,1024
arxiv_2023_runpj6hyrh5_NCN_hyper25h3pelv,21.4,41.97,64.19,75.03,87.92,92.97,32.45,21.4,41.97,64.19,75.03,87.92,92.97,98.19,98.34,93.9,0.0,0.0,0.0,0.0,0.05,0.0,0.001,0.0001,64,1024
