Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,probscale,pt,proboffset,batch_size
cora_rundwbksa1x_NCNC_hyperktmipdoq,95.94,98.15,99.26,99.63,99.63,99.63,97.13,95.94,98.15,99.26,99.63,99.63,99.63,99.83,99.93,98.52,4.0,0.75,3.0,1024
cora_rundwbksa1x_NCNC_hyperaoipdsmq,95.94,98.15,99.26,99.63,99.63,99.63,97.13,95.94,98.15,99.26,99.63,99.63,99.63,99.83,99.93,98.52,4.0,0.0,4.0,1024
cora_rundwbksa1x_NCNC_hyperwre9scgh,95.94,98.15,99.26,99.63,99.63,99.63,97.13,95.94,98.15,99.26,99.63,99.63,99.63,99.83,99.93,98.52,4.0,0.1,4.0,1024
cora_rundwbksa1x_NCNC_hyper3fhaoi4u,95.94,98.15,99.26,99.63,99.63,99.63,97.13,95.94,98.15,99.26,99.63,99.63,99.63,99.83,99.93,98.52,4.0,0.3,4.0,1024
cora_rundwbksa1x_NCNC_hyperfu595xr6,95.94,98.15,99.26,99.63,99.63,99.63,97.13,95.94,98.15,99.26,99.63,99.63,99.63,99.83,99.93,98.52,4.0,0.5,4.0,1024
cora_rundwbksa1x_NCNC_hyper00007uu4,95.94,98.15,99.26,99.63,99.63,99.63,97.13,95.94,98.15,99.26,99.63,99.63,99.63,99.83,99.93,98.52,4.0,0.75,4.0,1024
cora_rundwbksa1x_NCNC_hypersu1ki6n5,95.94,98.15,99.26,99.63,99.63,99.63,97.13,95.94,98.15,99.26,99.63,99.63,99.63,99.83,99.93,98.52,4.0,0.0,0.0,1024
cora_rundwbksa1x_NCNC_hyper6a3yfbt2,95.94,98.15,99.26,99.63,99.63,99.63,97.13,95.94,98.15,99.26,99.63,99.63,99.63,99.83,99.93,98.52,4.0,0.1,0.0,1024
cora_rundwbksa1x_NCNC_hypertijo1yx1,95.94,98.15,99.26,98.89,99.63,99.63,97.13,95.94,98.15,99.26,98.89,99.63,99.63,99.83,99.93,98.52,4.0,0.3,0.0,1024
cora_rundwbksa1x_NCNC_hyperxzdagpks,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.83,99.93,98.52,4.0,0.5,0.0,1024
cora_rundwbksa1x_NCNC_hyperlj7gfb8m,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.83,99.93,98.52,4.0,0.75,0.0,1024
cora_rundwbksa1x_NCNC_hyperhp2zhwf3,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.83,99.93,98.52,4.0,0.0,5.0,1024
cora_rundwbksa1x_NCNC_hyperwk3ex4di,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.83,99.93,98.52,4.0,0.1,5.0,1024
cora_rundwbksa1x_NCNC_hyperq0re7xky,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.83,99.93,98.52,4.0,0.3,5.0,1024
cora_rundwbksa1x_NCNC_hyperk0yvozay,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.83,99.93,98.8,4.0,0.5,5.0,1024
cora_rundwbksa1x_NCNC_hyperd75p9haf,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.83,99.93,98.8,4.0,0.75,5.0,1024
cora_rundwbksa1x_NCNC_hyper5s8q3af6,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.83,99.93,98.8,4.0,0.0,0.0,1024
cora_rundwbksa1x_NCNC_hyper71ew1nlk,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.83,99.93,98.8,4.0,0.1,0.0,1024
cora_rundwbksa1x_NCNC_hyper994lunk0,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.83,99.93,98.8,4.0,0.3,0.0,1024
cora_rundwbksa1x_NCNC_hyper2mr7kfu7,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.83,99.93,98.8,4.0,0.5,0.0,1024
cora_rundwbksa1x_NCNC_hyper7onojp3u,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.83,99.93,98.8,4.0,0.75,0.0,1024
cora_rundwbksa1x_NCNC_hyper9mk8035p,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.83,99.93,98.8,0.0,0.0,0.0,1024
cora_rundwbksa1x_NCNC_hyperi6r8kto7,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.83,99.93,98.8,0.0,0.1,0.0,1024
cora_rundwbksa1x_NCNC_hyper3yaapf2g,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.83,99.93,98.8,0.0,0.3,0.0,1024
cora_rundwbksa1x_NCNC_hyperuk3aafdl,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.83,99.93,98.8,0.0,0.5,0.0,1024
cora_rundwbksa1x_NCNC_hyper91iifju6,95.94,96.86,99.08,98.89,99.63,99.63,97.13,95.94,96.86,99.08,98.89,99.63,99.63,99.83,99.93,98.8,0.0,0.75,0.0,1024
cora_rundwbksa1x_NCNC_hyperqnyeaxrg,95.94,96.86,99.08,98.89,99.63,99.63,97.13,95.94,96.86,99.08,98.89,99.63,99.63,99.83,99.93,98.8,0.0,0.0,1.0,1024
cora_rundwbksa1x_NCNC_hypergqjj0zkb,95.94,96.86,99.08,98.89,99.63,99.63,97.13,95.94,96.86,99.08,98.89,99.63,99.63,99.83,99.93,98.8,0.0,0.1,1.0,1024
cora_rundwbksa1x_NCNC_hyperfimmmlce,95.94,96.86,99.08,98.89,99.63,99.63,97.13,95.94,96.86,99.08,98.89,99.63,99.63,99.83,99.93,98.8,0.0,0.3,1.0,1024
cora_rundwbksa1x_NCNC_hyper18ej69la,95.94,96.86,99.08,98.89,99.63,99.63,97.13,95.94,96.86,99.08,98.89,99.63,99.63,99.83,99.93,98.8,0.0,0.5,1.0,1024
cora_rundwbksa1x_NCNC_hyperwqjn64xx,95.94,96.86,99.08,98.89,99.63,99.63,97.13,95.94,96.86,99.08,98.89,99.63,99.63,99.83,99.93,98.8,0.0,0.75,1.0,1024
cora_rundwbksa1x_NCNC_hyperqd9s0rl3,95.94,96.86,99.08,98.89,99.63,99.63,97.13,95.94,96.86,99.08,98.89,99.63,99.63,99.83,99.93,98.8,0.0,0.0,2.0,1024
cora_rundwbksa1x_NCNC_hyperaroo17hg,95.94,96.86,99.08,98.89,99.63,99.63,97.13,95.94,96.86,99.08,98.89,99.63,99.63,99.83,99.93,98.8,0.0,0.1,2.0,1024
cora_rundwbksa1x_NCNC_hyperzvc3p47q,95.94,96.86,99.08,98.89,99.63,99.63,97.13,95.94,96.86,99.08,98.89,99.63,99.63,99.83,99.93,98.8,0.0,0.3,2.0,1024
cora_rundwbksa1x_NCNC_hyperet2gicvn,95.94,96.86,99.08,98.89,99.63,99.63,97.13,95.94,96.86,99.08,98.89,99.63,99.63,99.83,99.93,98.8,0.0,0.5,2.0,1024
cora_rundwbksa1x_NCNC_hyperfu5mkxxm,95.94,96.86,99.08,98.89,99.63,99.63,97.13,95.94,96.86,99.08,98.89,99.63,99.63,99.83,99.93,98.8,0.0,0.75,2.0,1024
cora_rundwbksa1x_NCNC_hyper45vtm515,95.94,96.86,99.08,98.89,99.63,99.63,97.13,95.94,96.86,99.08,98.89,99.63,99.63,99.83,99.93,98.8,0.0,0.0,2.8,1024
cora_rundwbksa1x_NCNC_hyperyvvn44sn,95.94,96.86,99.08,98.89,99.63,99.63,97.13,95.94,96.86,99.08,98.89,99.63,99.63,99.83,99.93,98.8,0.0,0.1,2.8,1024
cora_rundwbksa1x_NCNC_hyperzkfbjqdz,95.94,96.86,99.08,98.89,99.63,99.63,97.13,95.94,96.86,99.08,98.89,99.63,99.63,99.83,99.93,98.8,0.0,0.3,2.8,1024
cora_rundwbksa1x_NCNC_hyperlmolak20,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.83,99.93,98.8,0.0,0.5,2.8,1024
cora_rundwbksa1x_NCNC_hyper0b9o4jkw,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.83,99.93,98.8,0.0,0.75,2.8,1024
cora_rundwbksa1x_NCNC_hyper7er540z6,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.83,99.93,98.8,0.0,0.0,3.0,1024
cora_rundwbksa1x_NCNC_hyperhlhvshnt,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.83,99.93,98.8,0.0,0.1,3.0,1024
cora_rundwbksa1x_NCNC_hyperm5scz8xo,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.83,99.93,98.8,0.0,0.3,3.0,1024
cora_rundwbksa1x_NCNC_hyper5oqzsb8a,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.83,99.93,98.8,0.0,0.5,3.0,1024
cora_rundwbksa1x_NCNC_hypergi7ij2sq,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.83,99.93,98.8,0.0,0.75,3.0,1024
cora_rundwbksa1x_NCNC_hyperepavwipb,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.83,99.93,98.8,0.0,0.0,4.0,1024
cora_rundwbksa1x_NCNC_hyperppcjqtoc,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.83,99.93,98.8,0.0,0.1,4.0,1024
cora_rundwbksa1x_NCNC_hyperj8g88nsu,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.83,99.93,98.8,0.0,0.3,4.0,1024
cora_rundwbksa1x_NCNC_hyperww06qsk6,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.83,99.93,98.8,0.0,0.5,4.0,1024
cora_rundwbksa1x_NCNC_hyper188i88yh,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.83,99.93,98.8,0.0,0.75,4.0,1024
cora_rundwbksa1x_NCNC_hypera5svwynt,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.83,99.93,98.8,0.0,0.0,0.0,1024
cora_rundwbksa1x_NCNC_hyperef3e5sln,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.83,99.93,98.8,0.0,0.1,0.0,1024
cora_rundwbksa1x_NCNC_hyperm4pbfx9c,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.83,99.93,98.8,0.0,0.3,0.0,1024
cora_rundwbksa1x_NCNC_hyperybwktina,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.83,99.93,98.8,0.0,0.5,0.0,1024
cora_rundwbksa1x_NCNC_hyperf81hmowj,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.8,0.0,0.75,0.0,1024
cora_rundwbksa1x_NCNC_hypernp0q5ycp,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.8,0.0,0.0,5.0,1024
cora_rundwbksa1x_NCNC_hyper9ukb4fig,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.8,0.0,0.1,5.0,1024
cora_rundwbksa1x_NCNC_hyper4y7j7up5,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.8,0.0,0.3,5.0,1024
cora_rundwbksa1x_NCNC_hyperx8piay17,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.8,0.0,0.5,5.0,1024
cora_rundwbksa1x_NCNC_hyperbk3rurzy,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.8,0.0,0.75,5.0,1024
cora_rundwbksa1x_NCNC_hyperyarj39rl,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.8,0.0,0.0,0.0,1024
cora_rundwbksa1x_NCNC_hyper6264sp8o,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.8,0.0,0.1,0.0,1024
cora_rundwbksa1x_NCNC_hyper5t7l52ix,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.8,0.0,0.3,0.0,1024
cora_rundwbksa1x_NCNC_hyper5v3fjtfd,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.8,0.0,0.5,0.0,1024
cora_rundwbksa1x_NCNC_hyper80g40nnr,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.8,0.0,0.75,0.0,1024
cora_rundwbksa1x_NCNC_hypervtvblggx,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.8,4.3,0.0,0.0,1024
cora_rundwbksa1x_NCNC_hyperb2dogkoj,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.8,4.3,0.1,0.0,1024
cora_rundwbksa1x_NCNC_hyperaqd53exx,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.8,4.3,0.3,0.0,1024
cora_rundwbksa1x_NCNC_hyper2hipxsr8,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.8,4.3,0.5,0.0,1024
cora_rundwbksa1x_NCNC_hyper7zajxhrk,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.8,4.3,0.75,0.0,1024
cora_rundwbksa1x_NCNC_hyper26tcngqr,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.8,4.3,0.0,1.0,1024
cora_rundwbksa1x_NCNC_hypero60f73s8,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.8,4.3,0.1,1.0,1024
cora_rundwbksa1x_NCNC_hyperc48kd8p0,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.8,4.3,0.3,1.0,1024
cora_rundwbksa1x_NCNC_hyperyi654ls2,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.8,4.3,0.5,1.0,1024
cora_rundwbksa1x_NCNC_hyperqy07m0de,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.8,4.3,0.75,1.0,1024
cora_rundwbksa1x_NCNC_hyperdl0l3313,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.8,4.3,0.0,2.0,1024
cora_rundwbksa1x_NCNC_hyper4gjgnlb5,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.8,4.3,0.1,2.0,1024
cora_rundwbksa1x_NCNC_hyperaa2p677q,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.8,4.3,0.3,2.0,1024
cora_rundwbksa1x_NCNC_hyper4ez69vto,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.62,4.3,0.5,2.0,1024
cora_rundwbksa1x_NCNC_hyper6fvj79af,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.62,4.3,0.75,2.0,1024
cora_rundwbksa1x_NCNC_hyper0hu6p5vm,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.62,4.3,0.0,2.8,1024
cora_rundwbksa1x_NCNC_hypernqdr080h,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.62,4.3,0.1,2.8,1024
cora_rundwbksa1x_NCNC_hyper3a5mcseh,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.62,4.3,0.3,2.8,1024
cora_rundwbksa1x_NCNC_hypermuv64gph,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.62,4.3,0.5,2.8,1024
cora_rundwbksa1x_NCNC_hyperurbobj7p,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.62,4.3,0.75,2.8,1024
cora_rundwbksa1x_NCNC_hyperdfp2ik76,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.62,4.3,0.0,3.0,1024
cora_rundwbksa1x_NCNC_hyper2pkhsx03,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.62,4.3,0.1,3.0,1024
cora_rundwbksa1x_NCNC_hyperqa37og89,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.62,4.3,0.3,3.0,1024
cora_rundwbksa1x_NCNC_hyperj9d743e8,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.62,4.3,0.5,3.0,1024
cora_rundwbksa1x_NCNC_hyper5vbg1csa,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.62,4.3,0.75,3.0,1024
cora_rundwbksa1x_NCNC_hypervi7k71wf,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.62,4.3,0.0,4.0,1024
cora_rundwbksa1x_NCNC_hypertu0o8s8c,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.62,4.3,0.1,4.0,1024
cora_rundwbksa1x_NCNC_hyperp452kp9q,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.62,4.3,0.3,4.0,1024
cora_rundwbksa1x_NCNC_hyperap4n9gzc,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.62,4.3,0.5,4.0,1024
cora_rundwbksa1x_NCNC_hyper4vq2igxu,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.62,4.3,0.75,4.0,1024
cora_rundwbksa1x_NCNC_hyperbliowgth,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.62,4.3,0.0,0.0,1024
cora_rundwbksa1x_NCNC_hyper6eqnx905,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.62,4.3,0.1,0.0,1024
cora_rundwbksa1x_NCNC_hyperyh5ryccv,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.62,4.3,0.3,0.0,1024
cora_rundwbksa1x_NCNC_hyperjbugsxhz,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.62,4.3,0.5,0.0,1024
cora_rundwbksa1x_NCNC_hyperkfz1nvrl,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.62,4.3,0.75,0.0,1024
cora_rundwbksa1x_NCNC_hyper5tju8jzq,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.62,4.3,0.0,5.0,1024
cora_rundwbksa1x_NCNC_hyper8jg272ck,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.62,4.3,0.1,5.0,1024
cora_rundwbksa1x_NCNC_hyperc1crgum7,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.62,4.3,0.3,5.0,1024
cora_rundwbksa1x_NCNC_hyperpsokc2uc,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.62,4.3,0.5,5.0,1024
cora_rundwbksa1x_NCNC_hyperckr2bct2,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.62,4.3,0.75,5.0,1024
cora_rundwbksa1x_NCNC_hypergxysou9x,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.62,4.3,0.0,0.0,1024
cora_rundwbksa1x_NCNC_hyperf9qm2auw,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.62,4.3,0.1,0.0,1024
cora_rundwbksa1x_NCNC_hypered882wxx,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.62,4.3,0.3,0.0,1024
cora_rundwbksa1x_NCNC_hyperc4comef9,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.62,4.3,0.5,0.0,1024
cora_rundwbksa1x_NCNC_hyperoqtfkc68,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.62,4.3,0.75,0.0,1024
cora_rundwbksa1x_NCNC_hypervop59mnc,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.62,5.0,0.0,0.0,1024
cora_rundwbksa1x_NCNC_hyperb7emek5f,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.62,5.0,0.1,0.0,1024
cora_rundwbksa1x_NCNC_hyperpbvm0vq2,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.62,5.0,0.3,0.0,1024
cora_rundwbksa1x_NCNC_hyperuvs08b9m,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.62,5.0,0.5,0.0,1024
cora_rundwbksa1x_NCNC_hyperz3hfn0hq,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.62,5.0,0.75,0.0,1024
cora_rundwbksa1x_NCNC_hyperh76uxej2,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.62,5.0,0.0,1.0,1024
cora_rundwbksa1x_NCNC_hypere008k9e4,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.62,5.0,0.1,1.0,1024
cora_rundwbksa1x_NCNC_hyper4rh69iaf,95.94,97.05,99.08,98.89,99.63,99.63,97.13,95.94,97.05,99.08,98.89,99.63,99.63,99.67,99.78,98.62,5.0,0.3,1.0,1024
cora_rundwbksa1x_NCNC_hyper1q5tyc45,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.62,5.0,0.5,1.0,1024
cora_rundwbksa1x_NCNC_hyperjw22ae42,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.62,5.0,0.75,1.0,1024
cora_rundwbksa1x_NCNC_hypermbmseihv,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.62,5.0,0.0,2.0,1024
cora_rundwbksa1x_NCNC_hyperu07cs7qv,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.62,5.0,0.1,2.0,1024
cora_rundwbksa1x_NCNC_hyperc75bas11,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.62,5.0,0.3,2.0,1024
cora_rundwbksa1x_NCNC_hyper7gfeimj7,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.62,5.0,0.5,2.0,1024
cora_rundwbksa1x_NCNC_hyperukcb7539,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.62,5.0,0.75,2.0,1024
cora_rundwbksa1x_NCNC_hyper80wbg5gx,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.62,5.0,0.0,2.8,1024
cora_rundwbksa1x_NCNC_hyperjvndfz7v,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.62,5.0,0.1,2.8,1024
cora_rundwbksa1x_NCNC_hyperiojkb4sm,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.62,5.0,0.3,2.8,1024
cora_rundwbksa1x_NCNC_hyperaiphlid5,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.62,5.0,0.5,2.8,1024
