Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,hidden_channels,batch_size,lr,max_hash_hops,label_dropout,feature_dropout,sign_dropout
cora_runrdpq098m_BUDDY_hyperx4z9leel,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,256,1024,0.0001,2,0.3,0.5,0.3
cora_runrdpq098m_BUDDY_hyper17d6kke7,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,256,1024,0.0001,2,0.3,0.5,0.5
cora_runrdpq098m_BUDDY_hyper1fvpn4vu,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,256,1024,0.0001,2,0.5,0.1,0.1
cora_runrdpq098m_BUDDY_hyperq4j4arfe,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,256,1024,0.0001,2,0.5,0.1,0.3
cora_runrdpq098m_BUDDY_hypermt4kgazy,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,256,1024,0.0001,2,0.5,0.1,0.5
cora_runrdpq098m_BUDDY_hyperp8kjthqz,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,256,1024,0.0001,2,0.5,0.3,0.1
cora_runrdpq098m_BUDDY_hyperjo73m4u1,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,256,1024,0.0001,2,0.5,0.3,0.3
cora_runrdpq098m_BUDDY_hyperv9axeyzs,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,256,1024,0.0001,2,0.5,0.3,0.5
cora_runrdpq098m_BUDDY_hyperw8ij7len,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,256,1024,0.0001,2,0.5,0.5,0.1
cora_runrdpq098m_BUDDY_hyperp86w0hzf,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,256,1024,0.0001,2,0.5,0.5,0.3
cora_runrdpq098m_BUDDY_hyper0g31fh3b,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,256,1024,0.0001,2,0.5,0.5,0.5
cora_runrdpq098m_BUDDY_hyperncg1v751,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,256,1024,0.0001,3,0.1,0.1,0.1
cora_runrdpq098m_BUDDY_hyper0l2cqr3j,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,256,1024,0.0001,3,0.1,0.1,0.3
cora_runrdpq098m_BUDDY_hyperswa0ww45,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,256,1024,0.0001,3,0.1,0.1,0.5
cora_runrdpq098m_BUDDY_hyper7h32s9x1,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,256,1024,0.0001,3,0.1,0.3,0.1
cora_runrdpq098m_BUDDY_hypernj5yyfl1,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,256,1024,0.0001,3,0.1,0.3,0.3
cora_runrdpq098m_BUDDY_hyperbbc22owa,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,256,1024,0.0001,3,0.1,0.3,0.5
cora_runrdpq098m_BUDDY_hyperziudxt3t,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,256,1024,0.0001,3,0.1,0.5,0.1
cora_runrdpq098m_BUDDY_hyper3df1dupv,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,256,1024,0.0001,3,0.1,0.5,0.3
cora_runrdpq098m_BUDDY_hypergr3akt5w,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,256,1024,0.0001,3,0.1,0.5,0.5
cora_runrdpq098m_BUDDY_hyperwwfc5v3m,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,256,1024,0.0001,3,0.3,0.1,0.1
cora_runrdpq098m_BUDDY_hyperyc68zgwn,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,256,1024,0.0001,3,0.3,0.1,0.3
cora_runrdpq098m_BUDDY_hyperdxxb4f69,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,256,1024,0.0001,3,0.3,0.1,0.5
cora_runrdpq098m_BUDDY_hyperxrwmwtj9,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,256,1024,0.0001,3,0.3,0.3,0.1
cora_runrdpq098m_BUDDY_hyperz162o4g7,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,256,1024,0.0001,3,0.3,0.3,0.3
cora_runrdpq098m_BUDDY_hyperbxd42f02,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,256,1024,0.0001,3,0.3,0.3,0.5
cora_runrdpq098m_BUDDY_hyper8vu10z6j,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,256,1024,0.0001,3,0.3,0.5,0.1
cora_runrdpq098m_BUDDY_hyper1sm2e14o,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,256,1024,0.0001,3,0.3,0.5,0.3
cora_runrdpq098m_BUDDY_hyper768jsueg,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,256,1024,0.0001,3,0.3,0.5,0.5
cora_runrdpq098m_BUDDY_hyperr36mfiyo,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,256,1024,0.0001,3,0.5,0.1,0.1
cora_runrdpq098m_BUDDY_hyper4e00jdte,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,256,1024,0.0001,3,0.5,0.1,0.3
cora_runrdpq098m_BUDDY_hyperczpvths6,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,256,1024,0.0001,3,0.5,0.1,0.5
cora_runrdpq098m_BUDDY_hyperjl30jeh8,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,256,1024,0.0001,3,0.5,0.3,0.1
cora_runrdpq098m_BUDDY_hypero5p1jizm,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,256,1024,0.0001,3,0.5,0.3,0.3
cora_runrdpq098m_BUDDY_hyperw2f7rkka,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,256,1024,0.0001,3,0.5,0.3,0.5
cora_runrdpq098m_BUDDY_hyperiz1pb1wn,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,256,1024,0.0001,3,0.5,0.5,0.1
cora_runrdpq098m_BUDDY_hyperrs6bu0tm,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,256,1024,0.0001,3,0.5,0.5,0.3
cora_runrdpq098m_BUDDY_hyperycd8dsnh,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,256,1024,0.0001,3,0.5,0.5,0.5
cora_runrdpq098m_BUDDY_hyperyripbgtc,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,2,0.1,0.1,0.1
cora_runrdpq098m_BUDDY_hypervcd917k9,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,2,0.1,0.1,0.3
cora_runrdpq098m_BUDDY_hyperdvps6fgx,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,2,0.1,0.1,0.5
cora_runrdpq098m_BUDDY_hyper10ws7f9i,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,2,0.1,0.3,0.1
cora_runrdpq098m_BUDDY_hyperbsv2ip3f,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,2,0.1,0.3,0.3
cora_runrdpq098m_BUDDY_hyperd2ejq3la,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,2,0.1,0.3,0.5
cora_runrdpq098m_BUDDY_hyperiv15z6vw,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,2,0.1,0.5,0.1
cora_runrdpq098m_BUDDY_hyperq2sfu6ax,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,2,0.1,0.5,0.3
cora_runrdpq098m_BUDDY_hypercjwdb42j,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,2,0.1,0.5,0.5
cora_runrdpq098m_BUDDY_hyper5hqmrzj8,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,2,0.3,0.1,0.1
cora_runrdpq098m_BUDDY_hyper7gx5xsox,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,2,0.3,0.1,0.3
cora_runrdpq098m_BUDDY_hyperd7en5qu8,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,2,0.3,0.1,0.5
cora_runrdpq098m_BUDDY_hyperucwnj2vu,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,2,0.3,0.3,0.1
cora_runrdpq098m_BUDDY_hypereuw7xrwb,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,2,0.3,0.3,0.3
cora_runrdpq098m_BUDDY_hyper77vlqv2u,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,2,0.3,0.3,0.5
cora_runrdpq098m_BUDDY_hyperkd9r65wu,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,2,0.3,0.5,0.1
cora_runrdpq098m_BUDDY_hyper8quy1lxs,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,2,0.3,0.5,0.3
cora_runrdpq098m_BUDDY_hyper0tu2s36q,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,2,0.3,0.5,0.5
cora_runrdpq098m_BUDDY_hyperd4jo8url,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,2,0.5,0.1,0.1
cora_runrdpq098m_BUDDY_hyperfui3vbcd,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,2,0.5,0.1,0.3
cora_runrdpq098m_BUDDY_hyper1f2j9pt5,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,2,0.5,0.1,0.5
cora_runrdpq098m_BUDDY_hyperq7wvq1yj,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,2,0.5,0.3,0.1
cora_runrdpq098m_BUDDY_hyper4uyxcfj7,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,2,0.5,0.3,0.3
cora_runrdpq098m_BUDDY_hyper6gv25pex,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,2,0.5,0.3,0.5
cora_runrdpq098m_BUDDY_hyperh6yjtnji,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,2,0.5,0.5,0.1
cora_runrdpq098m_BUDDY_hyper1pauifvd,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,2,0.5,0.5,0.3
cora_runrdpq098m_BUDDY_hyperlobszru8,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,2,0.5,0.5,0.5
cora_runrdpq098m_BUDDY_hyperj5fbgyq2,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,3,0.1,0.1,0.1
cora_runrdpq098m_BUDDY_hyper0yj3wrxe,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,3,0.1,0.1,0.3
cora_runrdpq098m_BUDDY_hyper6ew3sr03,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,3,0.1,0.1,0.5
cora_runrdpq098m_BUDDY_hyperuseklcfo,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,3,0.1,0.3,0.1
cora_runrdpq098m_BUDDY_hyperwelfyyk1,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,3,0.1,0.3,0.3
cora_runrdpq098m_BUDDY_hyper7u4l2616,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,3,0.1,0.3,0.5
cora_runrdpq098m_BUDDY_hypernlx2sxw2,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,3,0.1,0.5,0.1
cora_runrdpq098m_BUDDY_hyperd4jr285m,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,3,0.1,0.5,0.3
cora_runrdpq098m_BUDDY_hyperes3drluj,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,3,0.1,0.5,0.5
cora_runrdpq098m_BUDDY_hyperdgym2ty6,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,3,0.3,0.1,0.1
cora_runrdpq098m_BUDDY_hyper4nr9vsfo,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,3,0.3,0.1,0.3
cora_runrdpq098m_BUDDY_hyper20mi0f3j,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,3,0.3,0.1,0.5
cora_runrdpq098m_BUDDY_hyperwr4zajj4,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,3,0.3,0.3,0.1
cora_runrdpq098m_BUDDY_hypermqsleu7w,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,3,0.3,0.3,0.3
cora_runrdpq098m_BUDDY_hyperntq7smem,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,3,0.3,0.3,0.5
cora_runrdpq098m_BUDDY_hyperjzty6a25,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,3,0.3,0.5,0.1
cora_runrdpq098m_BUDDY_hyperynmy302w,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,3,0.3,0.5,0.3
cora_runrdpq098m_BUDDY_hyper21jwlsn1,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,3,0.3,0.5,0.5
cora_runrdpq098m_BUDDY_hyper09s4eyc9,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,3,0.5,0.1,0.1
cora_runrdpq098m_BUDDY_hyperagg11yni,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,3,0.5,0.1,0.3
cora_runrdpq098m_BUDDY_hyperdq0e04r6,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,3,0.5,0.1,0.5
cora_runrdpq098m_BUDDY_hyperyndxxg8g,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,3,0.5,0.3,0.1
cora_runrdpq098m_BUDDY_hyper6w851wop,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,3,0.5,0.3,0.3
cora_runrdpq098m_BUDDY_hyperv6hlvwo5,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,3,0.5,0.3,0.5
cora_runrdpq098m_BUDDY_hyper26h25vtg,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,3,0.5,0.5,0.1
cora_runrdpq098m_BUDDY_hyperrf4cr1uo,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,3,0.5,0.5,0.3
cora_runrdpq098m_BUDDY_hypers4hp2xg1,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.01,3,0.5,0.5,0.5
cora_runrdpq098m_BUDDY_hypermyrs59i4,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.001,2,0.1,0.1,0.1
cora_runrdpq098m_BUDDY_hyper667jx1vm,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.001,2,0.1,0.1,0.3
cora_runrdpq098m_BUDDY_hyperg8rdsej8,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.001,2,0.1,0.1,0.5
cora_runrdpq098m_BUDDY_hypern7wjbslv,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.001,2,0.1,0.3,0.1
cora_runrdpq098m_BUDDY_hyperr9qrgmzs,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.001,2,0.1,0.3,0.3
cora_runrdpq098m_BUDDY_hyper664ypdem,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.001,2,0.1,0.3,0.5
cora_runrdpq098m_BUDDY_hyperivdtibjx,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.001,2,0.1,0.5,0.1
cora_runrdpq098m_BUDDY_hyperiejbp6jc,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.001,2,0.1,0.5,0.3
cora_runrdpq098m_BUDDY_hyperoc8kutzz,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.001,2,0.1,0.5,0.5
cora_runrdpq098m_BUDDY_hyperd8jpngfj,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.001,2,0.3,0.1,0.1
cora_runrdpq098m_BUDDY_hyperbp9kdnr6,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.001,2,0.3,0.1,0.3
cora_runrdpq098m_BUDDY_hyperg1abf19a,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.001,2,0.3,0.1,0.5
cora_runrdpq098m_BUDDY_hyperjhtn372b,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.001,2,0.3,0.3,0.1
cora_runrdpq098m_BUDDY_hyper4a2efse8,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.001,2,0.3,0.3,0.3
cora_runrdpq098m_BUDDY_hyper0suyr08t,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.001,2,0.3,0.3,0.5
cora_runrdpq098m_BUDDY_hyperv9r5sjl4,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.001,2,0.3,0.5,0.1
cora_runrdpq098m_BUDDY_hyper7v4zam9u,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.001,2,0.3,0.5,0.3
cora_runrdpq098m_BUDDY_hyper445uz6xz,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.001,2,0.3,0.5,0.5
cora_runrdpq098m_BUDDY_hyper9oyioyv3,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.001,2,0.5,0.1,0.1
cora_runrdpq098m_BUDDY_hyperdzak8kyz,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.001,2,0.5,0.1,0.3
cora_runrdpq098m_BUDDY_hyperq1k6bqoz,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.001,2,0.5,0.1,0.5
cora_runrdpq098m_BUDDY_hyperbcfg68rg,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.001,2,0.5,0.3,0.1
cora_runrdpq098m_BUDDY_hypertge0j264,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.001,2,0.5,0.3,0.3
cora_runrdpq098m_BUDDY_hyper1l2wae04,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.001,2,0.5,0.3,0.5
cora_runrdpq098m_BUDDY_hypergau5427r,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.001,2,0.5,0.5,0.1
cora_runrdpq098m_BUDDY_hyperk19f1am7,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.001,2,0.5,0.5,0.3
cora_runrdpq098m_BUDDY_hyperk4taojew,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.001,2,0.5,0.5,0.5
cora_runrdpq098m_BUDDY_hyperu2sva9y6,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.001,3,0.1,0.1,0.1
cora_runrdpq098m_BUDDY_hyper9392odjj,35.61,78.41,81.0,92.25,98.15,99.45,52.84,35.61,78.41,81.0,92.25,98.15,99.45,99.03,97.23,83.86,512,512,0.001,3,0.1,0.1,0.3
