Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,gnndp,xdp,tdp,gnnedp,predp,preedp,gnnlr,prelr,hiddim,batch_size
arxiv_2023_run<built-in function id>_NCN_hyperr7uqt0ke,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.2,0.0,0.0001,0.001,64,2048
arxiv_2023_run<built-in function id>_NCN_hypervosaenqk,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.2,0.0,0.0001,0.0001,64,2048
arxiv_2023_run<built-in function id>_NCN_hyperak8hdykk,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.2,0.1,0.001,0.001,64,256
arxiv_2023_run<built-in function id>_NCN_hyperr7evuyw2,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.2,0.1,0.001,0.0001,64,256
arxiv_2023_run<built-in function id>_NCN_hyper46hjj2oi,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.2,0.1,0.0001,0.001,64,256
arxiv_2023_run<built-in function id>_NCN_hyper76w3oh4q,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.2,0.1,0.0001,0.0001,64,256
arxiv_2023_run<built-in function id>_NCN_hyperc6ovuewg,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.2,0.1,0.001,0.001,64,512
arxiv_2023_run<built-in function id>_NCN_hypernu77cwnf,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.2,0.1,0.001,0.0001,64,512
arxiv_2023_run<built-in function id>_NCN_hypernqfoln9v,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.2,0.1,0.0001,0.001,64,512
arxiv_2023_run<built-in function id>_NCN_hyper1l2ga95c,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.2,0.1,0.0001,0.0001,64,512
arxiv_2023_run<built-in function id>_NCN_hyper0qpxmgls,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.2,0.1,0.001,0.001,64,1024
arxiv_2023_run<built-in function id>_NCN_hypervyk5pbng,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.2,0.1,0.001,0.0001,64,1024
arxiv_2023_run<built-in function id>_NCN_hyperel3plzzp,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.2,0.1,0.0001,0.001,64,1024
arxiv_2023_run<built-in function id>_NCN_hyperksrlpr67,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.2,0.1,0.0001,0.0001,64,1024
arxiv_2023_run<built-in function id>_NCN_hyper2wlig4r4,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.2,0.1,0.001,0.001,64,2048
arxiv_2023_run<built-in function id>_NCN_hyper0n7crzjv,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.2,0.1,0.001,0.0001,64,2048
arxiv_2023_run<built-in function id>_NCN_hyperianqm8dj,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.2,0.1,0.0001,0.001,64,2048
arxiv_2023_run<built-in function id>_NCN_hyper89hp168b,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.2,0.1,0.0001,0.0001,64,2048
arxiv_2023_run<built-in function id>_NCN_hyper0ss45bm5,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.2,0.2,0.001,0.001,64,256
arxiv_2023_run<built-in function id>_NCN_hyper2x1adjww,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.2,0.2,0.001,0.0001,64,256
arxiv_2023_run<built-in function id>_NCN_hypermvasc6ya,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.2,0.2,0.0001,0.001,64,256
arxiv_2023_run<built-in function id>_NCN_hyperekwoyqv5,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.2,0.2,0.0001,0.0001,64,256
arxiv_2023_run<built-in function id>_NCN_hyperuu0357si,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.2,0.2,0.001,0.001,64,512
arxiv_2023_run<built-in function id>_NCN_hypero85840tf,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.2,0.2,0.001,0.0001,64,512
arxiv_2023_run<built-in function id>_NCN_hypertl2lvxeh,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.2,0.2,0.0001,0.001,64,512
arxiv_2023_run<built-in function id>_NCN_hyperyre3d8pu,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.2,0.2,0.0001,0.0001,64,512
arxiv_2023_run<built-in function id>_NCN_hypernv3q1t4m,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.2,0.2,0.001,0.001,64,1024
arxiv_2023_run<built-in function id>_NCN_hyperayuehvs8,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.2,0.2,0.001,0.0001,64,1024
arxiv_2023_run<built-in function id>_NCN_hypero7219l8r,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.2,0.2,0.0001,0.001,64,1024
arxiv_2023_run<built-in function id>_NCN_hyper3r135yiw,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.2,0.2,0.0001,0.0001,64,1024
arxiv_2023_run<built-in function id>_NCN_hypervxp0eti0,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.2,0.2,0.001,0.001,64,2048
arxiv_2023_run<built-in function id>_NCN_hyperddd1pne3,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.2,0.2,0.001,0.0001,64,2048
arxiv_2023_run<built-in function id>_NCN_hypersh3fpa3h,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.2,0.2,0.0001,0.001,64,2048
arxiv_2023_run<built-in function id>_NCN_hyper8p4te4j8,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.2,0.2,0.0001,0.0001,64,2048
arxiv_2023_run<built-in function id>_NCN_hyperru29i7fs,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.0,0.001,0.001,64,256
arxiv_2023_run<built-in function id>_NCN_hyperw5adnyxn,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.0,0.001,0.0001,64,256
arxiv_2023_run<built-in function id>_NCN_hyper3oyqdlpz,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.0,0.0001,0.001,64,256
arxiv_2023_run<built-in function id>_NCN_hyperbdc70qou,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.0,0.0001,0.0001,64,256
arxiv_2023_run<built-in function id>_NCN_hyperi1klx4u0,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.0,0.001,0.001,64,512
arxiv_2023_run<built-in function id>_NCN_hyperrnlr2ewu,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.0,0.001,0.0001,64,512
arxiv_2023_run<built-in function id>_NCN_hyperfzx242nw,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.0,0.0001,0.001,64,512
arxiv_2023_run<built-in function id>_NCN_hypersbs1funw,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.0,0.0001,0.0001,64,512
arxiv_2023_run<built-in function id>_NCN_hypers4hss1at,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.0,0.001,0.001,64,1024
arxiv_2023_run<built-in function id>_NCN_hypermurj862g,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.0,0.001,0.0001,64,1024
arxiv_2023_run<built-in function id>_NCN_hyperr3lxg4sh,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.0,0.0001,0.001,64,1024
arxiv_2023_run<built-in function id>_NCN_hyperw5w3cfeo,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.0,0.0001,0.0001,64,1024
arxiv_2023_run<built-in function id>_NCN_hyperpx6sq0fw,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.0,0.001,0.001,64,2048
arxiv_2023_run<built-in function id>_NCN_hypersb6y7mvh,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.0,0.001,0.0001,64,2048
arxiv_2023_run<built-in function id>_NCN_hypertews7xkf,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.0,0.0001,0.001,64,2048
arxiv_2023_run<built-in function id>_NCN_hypercanz9r5w,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.64,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.0,0.0001,0.0001,64,2048
arxiv_2023_run<built-in function id>_NCN_hyperi2onwltb,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.1,0.001,0.001,64,256
arxiv_2023_run<built-in function id>_NCN_hyperh7pf6od4,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.1,0.001,0.0001,64,256
arxiv_2023_run<built-in function id>_NCN_hyperepjhozn9,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.1,0.0001,0.001,64,256
arxiv_2023_run<built-in function id>_NCN_hyperx65ij8t1,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.1,0.0001,0.0001,64,256
arxiv_2023_run<built-in function id>_NCN_hyperx429orxu,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.1,0.001,0.001,64,512
arxiv_2023_run<built-in function id>_NCN_hyperkf9izbqz,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.1,0.001,0.0001,64,512
arxiv_2023_run<built-in function id>_NCN_hypermbmafllp,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.1,0.0001,0.001,64,512
arxiv_2023_run<built-in function id>_NCN_hyperaszsyljb,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.1,0.0001,0.0001,64,512
arxiv_2023_run<built-in function id>_NCN_hypercy95btv1,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.1,0.001,0.001,64,1024
arxiv_2023_run<built-in function id>_NCN_hypergr1snekp,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.1,0.001,0.0001,64,1024
arxiv_2023_run<built-in function id>_NCN_hypern00opiex,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.1,0.0001,0.001,64,1024
arxiv_2023_run<built-in function id>_NCN_hyperz4kirsv3,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.1,0.0001,0.0001,64,1024
arxiv_2023_run<built-in function id>_NCN_hyperxpb40rmx,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.1,0.001,0.001,64,2048
arxiv_2023_run<built-in function id>_NCN_hypergd2o3ndd,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.1,0.001,0.0001,64,2048
arxiv_2023_run<built-in function id>_NCN_hyperpue7y1f2,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.1,0.0001,0.001,64,2048
arxiv_2023_run<built-in function id>_NCN_hyperzf030rv2,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.1,0.0001,0.0001,64,2048
arxiv_2023_run<built-in function id>_NCN_hypern7musf47,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.2,0.001,0.001,64,256
arxiv_2023_run<built-in function id>_NCN_hyperyn031r56,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.2,0.001,0.0001,64,256
arxiv_2023_run<built-in function id>_NCN_hyper5t7k3nyp,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.2,0.0001,0.001,64,256
arxiv_2023_run<built-in function id>_NCN_hyperetm9vyen,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.2,0.0001,0.0001,64,256
arxiv_2023_run<built-in function id>_NCN_hyperpyvux99e,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.2,0.001,0.001,64,512
arxiv_2023_run<built-in function id>_NCN_hypersewsicig,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.2,0.001,0.0001,64,512
arxiv_2023_run<built-in function id>_NCN_hyperx6pi74bh,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.2,0.0001,0.001,64,512
arxiv_2023_run<built-in function id>_NCN_hyperw0g73k9c,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.2,0.0001,0.0001,64,512
arxiv_2023_run<built-in function id>_NCN_hyperyonswzm7,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.2,0.001,0.001,64,1024
arxiv_2023_run<built-in function id>_NCN_hypers0link8q,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.2,0.001,0.0001,64,1024
arxiv_2023_run<built-in function id>_NCN_hypervflzv4w1,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.2,0.0001,0.001,64,1024
arxiv_2023_run<built-in function id>_NCN_hyperpd6kuj09,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.2,0.0001,0.0001,64,1024
arxiv_2023_run<built-in function id>_NCN_hyperghibttp6,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.2,0.001,0.001,64,2048
arxiv_2023_run<built-in function id>_NCN_hypertz5sdcc5,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.2,0.001,0.0001,64,2048
arxiv_2023_run<built-in function id>_NCN_hyper48b64ld1,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.2,0.0001,0.001,64,2048
arxiv_2023_run<built-in function id>_NCN_hyperme0d0l47,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.3,0.2,0.0001,0.0001,64,2048
arxiv_2023_run<built-in function id>_NCN_hypervoap4da0,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.5,0.0,0.001,0.001,64,256
arxiv_2023_run<built-in function id>_NCN_hyper5vtizq8y,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.5,0.0,0.001,0.0001,64,256
arxiv_2023_run<built-in function id>_NCN_hyperhq4zdhq6,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.5,0.0,0.0001,0.001,64,256
arxiv_2023_run<built-in function id>_NCN_hyper9rboeblj,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.5,0.0,0.0001,0.0001,64,256
arxiv_2023_run<built-in function id>_NCN_hyper3ppudaqt,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.5,0.0,0.001,0.001,64,512
arxiv_2023_run<built-in function id>_NCN_hyperpgoslbrb,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.5,0.0,0.001,0.0001,64,512
arxiv_2023_run<built-in function id>_NCN_hyperiw8g01yi,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.5,0.0,0.0001,0.001,64,512
arxiv_2023_run<built-in function id>_NCN_hyper9e368meu,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.5,0.0,0.0001,0.0001,64,512
arxiv_2023_run<built-in function id>_NCN_hypertusxvedf,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.5,0.0,0.001,0.001,64,1024
arxiv_2023_run<built-in function id>_NCN_hyper2xihazan,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.5,0.0,0.001,0.0001,64,1024
arxiv_2023_run<built-in function id>_NCN_hyperpcye05hp,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.5,0.0,0.0001,0.001,64,1024
arxiv_2023_run<built-in function id>_NCN_hyper10jaw7ro,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.5,0.0,0.0001,0.0001,64,1024
arxiv_2023_run<built-in function id>_NCN_hyperr32kdqw1,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.5,0.0,0.001,0.001,64,2048
arxiv_2023_run<built-in function id>_NCN_hyperyxkxp96c,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.5,0.0,0.001,0.0001,64,2048
arxiv_2023_run<built-in function id>_NCN_hyperlcomiwqs,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.5,0.0,0.0001,0.001,64,2048
arxiv_2023_run<built-in function id>_NCN_hyperwqw28f0a,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.5,0.0,0.0001,0.0001,64,2048
arxiv_2023_run<built-in function id>_NCN_hyperjg7pghou,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.5,0.1,0.001,0.001,64,256
arxiv_2023_run<built-in function id>_NCN_hyper488t3txk,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.5,0.1,0.001,0.0001,64,256
arxiv_2023_run<built-in function id>_NCN_hyper6yeeh4of,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.5,0.1,0.0001,0.001,64,256
arxiv_2023_run<built-in function id>_NCN_hyperq1bl36pj,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.5,0.1,0.0001,0.0001,64,256
arxiv_2023_run<built-in function id>_NCN_hyperemoq4kc6,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.5,0.1,0.001,0.001,64,512
arxiv_2023_run<built-in function id>_NCN_hyper08e7njzu,61.82,62.12,92.14,96.75,98.58,99.29,68.38,61.82,62.12,92.14,96.75,98.58,99.29,99.63,99.63,97.67,0.0,0.0,0.0,0.2,0.5,0.1,0.001,0.0001,64,512
